year,sum,variable,timescale,region
2001,350.0319999999999,BA_Total,seasonal_jja,EEU
2002,353.234,BA_Total,seasonal_jja,EEU
2003,22.208999999999996,BA_Total,seasonal_jja,EEU
2004,254.76999999999995,BA_Total,seasonal_jja,EEU
2005,174.94499999999996,BA_Total,seasonal_jja,EEU
2006,373.40099999999995,BA_Total,seasonal_jja,EEU
2007,216.34,BA_Total,seasonal_jja,EEU
2008,223.88199999999998,BA_Total,seasonal_jja,EEU
2009,171.418,BA_Total,seasonal_jja,EEU
2010,281.78799999999995,BA_Total,seasonal_jja,EEU
2011,79.90599999999999,BA_Total,seasonal_jja,EEU
2012,80.66499999999999,BA_Total,seasonal_jja,EEU
2013,22.288000000000004,BA_Total,seasonal_jja,EEU
2014,147.238,BA_Total,seasonal_jja,EEU
2015,95.05099999999999,BA_Total,seasonal_jja,EEU
2016,45.44,BA_Total,seasonal_jja,EEU
2017,249.37199999999999,BA_Total,seasonal_jja,EEU
2018,59.113,BA_Total,seasonal_jja,EEU
2019,52.870999999999995,BA_Total,seasonal_jja,EEU
2020,58.621,BA_Total,seasonal_jja,EEU
2021,30.775,BA_Total,seasonal_jja,EEU
2022,33.467999999999996,BA_Total,seasonal_jja,EEU
2023,0.0,BA_Total,seasonal_jja,EEU
