,year,sum,variable,timescale,region
0,2001,17.474525474525475,BA_Total,seasonal_son,region_08
1,2002,19.77522477522478,BA_Total,seasonal_son,region_08
2,2003,15.145854145854145,BA_Total,seasonal_son,region_08
3,2004,32.70929070929071,BA_Total,seasonal_son,region_08
4,2005,10.804195804195805,BA_Total,seasonal_son,region_08
5,2006,16.291208791208792,BA_Total,seasonal_son,region_08
6,2007,21.33816183816184,BA_Total,seasonal_son,region_08
7,2008,20.171828171828174,BA_Total,seasonal_son,region_08
8,2009,35.46203796203796,BA_Total,seasonal_son,region_08
9,2010,22.842657342657347,BA_Total,seasonal_son,region_08
10,2011,25.704795204795204,BA_Total,seasonal_son,region_08
11,2012,39.47302697302697,BA_Total,seasonal_son,region_08
12,2013,19.962537462537465,BA_Total,seasonal_son,region_08
13,2014,36.850149850149855,BA_Total,seasonal_son,region_08
14,2015,20.666333666333667,BA_Total,seasonal_son,region_08
15,2016,25.63886113886114,BA_Total,seasonal_son,region_08
16,2017,27.70829170829171,BA_Total,seasonal_son,region_08
17,2018,34.61438561438562,BA_Total,seasonal_son,region_08
18,2019,43.93406593406594,BA_Total,seasonal_son,region_08
19,2020,17.88011988011988,BA_Total,seasonal_son,region_08
20,2021,38.83066933066933,BA_Total,seasonal_son,region_08
21,2022,23.06393606393606,BA_Total,seasonal_son,region_08
