,year,sum,variable,timescale,region
0,2001,7.424168297455969,BA_Total,seasonal_djf,region_05
1,2002,13.947651663405086,BA_Total,seasonal_djf,region_05
2,2003,54.07485322896281,BA_Total,seasonal_djf,region_05
3,2004,61.8385518590998,BA_Total,seasonal_djf,region_05
4,2005,68.29892367906065,BA_Total,seasonal_djf,region_05
5,2006,125.63551859099805,BA_Total,seasonal_djf,region_05
6,2007,54.5220156555773,BA_Total,seasonal_djf,region_05
7,2008,75.49510763209395,BA_Total,seasonal_djf,region_05
8,2009,57.88649706457925,BA_Total,seasonal_djf,region_05
9,2010,88.4936399217221,BA_Total,seasonal_djf,region_05
10,2011,126.51614481409001,BA_Total,seasonal_djf,region_05
11,2012,63.82045009784735,BA_Total,seasonal_djf,region_05
12,2013,36.510763209393346,BA_Total,seasonal_djf,region_05
13,2014,42.579256360078276,BA_Total,seasonal_djf,region_05
14,2015,37.50440313111545,BA_Total,seasonal_djf,region_05
15,2016,94.0518590998043,BA_Total,seasonal_djf,region_05
16,2017,73.43248532289627,BA_Total,seasonal_djf,region_05
17,2018,24.942270058708413,BA_Total,seasonal_djf,region_05
18,2019,14.823385518591,BA_Total,seasonal_djf,region_05
19,2020,35.047945205479444,BA_Total,seasonal_djf,region_05
20,2021,113.64530332681015,BA_Total,seasonal_djf,region_05
21,2022,80.76174168297453,BA_Total,seasonal_djf,region_05
22,2023,19.33512720156556,BA_Total,seasonal_djf,region_05
