,year,sum,variable,timescale,region
0,2001,3.5160680529300565,BA_Total,seasonal_mam,region_16
1,2002,6.401701323251417,BA_Total,seasonal_mam,region_16
2,2003,5.596408317580339,BA_Total,seasonal_mam,region_16
3,2004,3.14508506616257,BA_Total,seasonal_mam,region_16
4,2005,1.8260869565217392,BA_Total,seasonal_mam,region_16
5,2006,3.544896030245746,BA_Total,seasonal_mam,region_16
6,2007,1.068525519848771,BA_Total,seasonal_mam,region_16
7,2008,0.0,BA_Total,seasonal_mam,region_16
8,2009,0.0,BA_Total,seasonal_mam,region_16
9,2010,0.0,BA_Total,seasonal_mam,region_16
10,2011,0.0,BA_Total,seasonal_mam,region_16
11,2012,0.0,BA_Total,seasonal_mam,region_16
12,2013,0.2930056710775047,BA_Total,seasonal_mam,region_16
13,2014,2.592627599243856,BA_Total,seasonal_mam,region_16
14,2015,0.5274102079395083,BA_Total,seasonal_mam,region_16
15,2016,7.896975425330812,BA_Total,seasonal_mam,region_16
16,2017,9.266540642722116,BA_Total,seasonal_mam,region_16
17,2018,0.9825141776937616,BA_Total,seasonal_mam,region_16
18,2019,0.8497164461247636,BA_Total,seasonal_mam,region_16
19,2020,3.196124763705103,BA_Total,seasonal_mam,region_16
20,2021,0.08790170132325141,BA_Total,seasonal_mam,region_16
21,2022,2.241493383742911,BA_Total,seasonal_mam,region_16
22,2023,2.286862003780718,BA_Total,seasonal_mam,region_16
