,year,sum,variable,timescale,region
0,2002,19057040.15499312,Cem_Forest_NonForest,seasonal_son,region_18
1,2003,1494963.1960537117,Cem_Forest_NonForest,seasonal_son,region_18
2,2004,1690898.465053446,Cem_Forest_NonForest,seasonal_son,region_18
3,2005,3452400.861260625,Cem_Forest_NonForest,seasonal_son,region_18
4,2006,1218252.4789072892,Cem_Forest_NonForest,seasonal_son,region_18
5,2007,481403.9005498054,Cem_Forest_NonForest,seasonal_son,region_18
6,2008,1436207.5635562106,Cem_Forest_NonForest,seasonal_son,region_18
7,2009,1115858.976652285,Cem_Forest_NonForest,seasonal_son,region_18
8,2010,1427609.4059363322,Cem_Forest_NonForest,seasonal_son,region_18
9,2011,2065316.9620956415,Cem_Forest_NonForest,seasonal_son,region_18
10,2012,913419.4381401495,Cem_Forest_NonForest,seasonal_son,region_18
11,2013,986274.5046757194,Cem_Forest_NonForest,seasonal_son,region_18
12,2014,11732669.20277483,Cem_Forest_NonForest,seasonal_son,region_18
13,2015,8830833.628787147,Cem_Forest_NonForest,seasonal_son,region_18
14,2016,927188.9091732453,Cem_Forest_NonForest,seasonal_son,region_18
15,2017,2891908.140336706,Cem_Forest_NonForest,seasonal_son,region_18
16,2018,1796478.9133783565,Cem_Forest_NonForest,seasonal_son,region_18
17,2019,8111103.669508922,Cem_Forest_NonForest,seasonal_son,region_18
18,2020,6205532.179662086,Cem_Forest_NonForest,seasonal_son,region_18
