,year,sum,variable,timescale,region
0,2000,92991.0,BA_Total,yearly_jj,region_38
1,2001,70218.0,BA_Total,yearly_jj,region_38
2,2002,180098.0,BA_Total,yearly_jj,region_38
3,2003,299485.0,BA_Total,yearly_jj,region_38
4,2004,183715.0,BA_Total,yearly_jj,region_38
5,2005,168969.0,BA_Total,yearly_jj,region_38
6,2006,269048.0,BA_Total,yearly_jj,region_38
7,2007,171153.0,BA_Total,yearly_jj,region_38
8,2008,338971.0,BA_Total,yearly_jj,region_38
9,2009,337319.0,BA_Total,yearly_jj,region_38
10,2010,207241.0,BA_Total,yearly_jj,region_38
11,2011,310034.0,BA_Total,yearly_jj,region_38
12,2012,233872.0,BA_Total,yearly_jj,region_38
13,2013,228516.0,BA_Total,yearly_jj,region_38
14,2014,221355.0,BA_Total,yearly_jj,region_38
15,2015,199100.0,BA_Total,yearly_jj,region_38
16,2016,269416.0,BA_Total,yearly_jj,region_38
17,2017,240661.0,BA_Total,yearly_jj,region_38
18,2018,217635.0,BA_Total,yearly_jj,region_38
19,2019,251167.0,BA_Total,yearly_jj,region_38
20,2020,338727.0,BA_Total,yearly_jj,region_38
21,2021,232217.0,BA_Total,yearly_jj,region_38
22,2022,236880.0,BA_Total,yearly_jj,region_38
23,2023,1306.0,BA_Total,yearly_jj,region_38
