,year,sum,variable,timescale,region
0,2000,175765.0,BA_Total,yearly_jj,region_11
1,2001,150898.0,BA_Total,yearly_jj,region_11
2,2002,361971.0,BA_Total,yearly_jj,region_11
3,2003,270070.0,BA_Total,yearly_jj,region_11
4,2004,259875.0,BA_Total,yearly_jj,region_11
5,2005,264809.0,BA_Total,yearly_jj,region_11
6,2006,303942.0,BA_Total,yearly_jj,region_11
7,2007,259274.0,BA_Total,yearly_jj,region_11
8,2008,209714.0,BA_Total,yearly_jj,region_11
9,2009,274377.0,BA_Total,yearly_jj,region_11
10,2010,177353.0,BA_Total,yearly_jj,region_11
11,2011,138909.0,BA_Total,yearly_jj,region_11
12,2012,241281.0,BA_Total,yearly_jj,region_11
13,2013,237497.0,BA_Total,yearly_jj,region_11
14,2014,210860.0,BA_Total,yearly_jj,region_11
15,2015,275878.0,BA_Total,yearly_jj,region_11
16,2016,151480.0,BA_Total,yearly_jj,region_11
17,2017,303579.0,BA_Total,yearly_jj,region_11
18,2018,288907.0,BA_Total,yearly_jj,region_11
19,2019,361557.0,BA_Total,yearly_jj,region_11
20,2020,193845.0,BA_Total,yearly_jj,region_11
21,2021,258380.0,BA_Total,yearly_jj,region_11
22,2022,260772.0,BA_Total,yearly_jj,region_11
23,2023,708.0,BA_Total,yearly_jj,region_11
