,year,sum,variable,timescale,region
0,2002,12081.00654564026,Cem_Forest_NonForest,seasonal_jja,region_35
1,2003,5590138.384144188,Cem_Forest_NonForest,seasonal_jja,region_35
2,2004,6091.852499765356,Cem_Forest_NonForest,seasonal_jja,region_35
3,2005,3919124.715276951,Cem_Forest_NonForest,seasonal_jja,region_35
4,2006,8026.0900992936895,Cem_Forest_NonForest,seasonal_jja,region_35
5,2007,2203992.426276183,Cem_Forest_NonForest,seasonal_jja,region_35
6,2008,0.0,Cem_Forest_NonForest,seasonal_jja,region_35
7,2009,817366.5503984896,Cem_Forest_NonForest,seasonal_jja,region_35
8,2010,14655.859106082522,Cem_Forest_NonForest,seasonal_jja,region_35
9,2011,0.0,Cem_Forest_NonForest,seasonal_jja,region_35
10,2012,842586.7931379905,Cem_Forest_NonForest,seasonal_jja,region_35
11,2013,6337.407284574705,Cem_Forest_NonForest,seasonal_jja,region_35
12,2014,4658285.0965655865,Cem_Forest_NonForest,seasonal_jja,region_35
13,2015,1223051.4231321663,Cem_Forest_NonForest,seasonal_jja,region_35
14,2016,1196.779332470752,Cem_Forest_NonForest,seasonal_jja,region_35
15,2017,11728.571090629106,Cem_Forest_NonForest,seasonal_jja,region_35
16,2018,67593.11133235041,Cem_Forest_NonForest,seasonal_jja,region_35
17,2019,2148147.7563337255,Cem_Forest_NonForest,seasonal_jja,region_35
18,2020,1384.7126886406206,Cem_Forest_NonForest,seasonal_jja,region_35
