,year,sum,variable,timescale,region
0,2002,273562707.8779328,Cem_Total,seasonal_jja,region_15
1,2003,288759538.8905076,Cem_Total,seasonal_jja,region_15
2,2004,248738741.69912523,Cem_Total,seasonal_jja,region_15
3,2005,438826567.97406507,Cem_Total,seasonal_jja,region_15
4,2006,288592569.5542738,Cem_Total,seasonal_jja,region_15
5,2007,362995279.7169933,Cem_Total,seasonal_jja,region_15
6,2008,309345375.9850614,Cem_Total,seasonal_jja,region_15
7,2009,184801819.92830694,Cem_Total,seasonal_jja,region_15
8,2010,209080498.52805382,Cem_Total,seasonal_jja,region_15
9,2011,190826483.0270883,Cem_Total,seasonal_jja,region_15
10,2012,158001867.06761897,Cem_Total,seasonal_jja,region_15
11,2013,125258879.38041236,Cem_Total,seasonal_jja,region_15
12,2014,67192392.1702776,Cem_Total,seasonal_jja,region_15
13,2015,122033077.37655737,Cem_Total,seasonal_jja,region_15
14,2016,122238601.76819052,Cem_Total,seasonal_jja,region_15
15,2017,360797612.9266783,Cem_Total,seasonal_jja,region_15
16,2018,136856906.74244907,Cem_Total,seasonal_jja,region_15
17,2019,200790628.7165469,Cem_Total,seasonal_jja,region_15
18,2020,473314123.1630368,Cem_Total,seasonal_jja,region_15
