,year,sum,variable,timescale,region
0,2000,976.0,BA_Total,yearly_jj,region_20
1,2001,83386.0,BA_Total,yearly_jj,region_20
2,2002,37212.0,BA_Total,yearly_jj,region_20
3,2003,69618.0,BA_Total,yearly_jj,region_20
4,2004,66161.0,BA_Total,yearly_jj,region_20
5,2005,65831.0,BA_Total,yearly_jj,region_20
6,2006,60875.0,BA_Total,yearly_jj,region_20
7,2007,81631.0,BA_Total,yearly_jj,region_20
8,2008,55477.0,BA_Total,yearly_jj,region_20
9,2009,67743.0,BA_Total,yearly_jj,region_20
10,2010,59322.0,BA_Total,yearly_jj,region_20
11,2011,75623.0,BA_Total,yearly_jj,region_20
12,2012,70666.0,BA_Total,yearly_jj,region_20
13,2013,50772.0,BA_Total,yearly_jj,region_20
14,2014,36437.0,BA_Total,yearly_jj,region_20
15,2015,47724.0,BA_Total,yearly_jj,region_20
16,2016,51511.0,BA_Total,yearly_jj,region_20
17,2017,72603.0,BA_Total,yearly_jj,region_20
18,2018,27558.0,BA_Total,yearly_jj,region_20
19,2019,54824.0,BA_Total,yearly_jj,region_20
20,2020,41509.0,BA_Total,yearly_jj,region_20
21,2021,63322.0,BA_Total,yearly_jj,region_20
22,2022,43227.0,BA_Total,yearly_jj,region_20
23,2023,5860.0,BA_Total,yearly_jj,region_20
