year,sum,variable,timescale,region
2002,6.694205037424102,Cem_Total,yearly,WCA
2003,6.687498746839562,Cem_Total,yearly,WCA
2004,7.234529642040162,Cem_Total,yearly,WCA
2005,6.610912605708774,Cem_Total,yearly,WCA
2006,7.396212459484696,Cem_Total,yearly,WCA
2007,7.932472976905368,Cem_Total,yearly,WCA
2008,4.2361806810395155,Cem_Total,yearly,WCA
2009,6.630574244431236,Cem_Total,yearly,WCA
2010,8.084631130084974,Cem_Total,yearly,WCA
2011,4.684769916848357,Cem_Total,yearly,WCA
2012,3.5718979912232216,Cem_Total,yearly,WCA
2013,4.678635071667665,Cem_Total,yearly,WCA
2014,5.168549737690567,Cem_Total,yearly,WCA
2015,8.415612927954639,Cem_Total,yearly,WCA
2016,6.395871863277121,Cem_Total,yearly,WCA
2017,5.438807322232661,Cem_Total,yearly,WCA
2018,5.418859621656848,Cem_Total,yearly,WCA
2019,9.268645645906686,Cem_Total,yearly,WCA
2020,6.777996700179171,Cem_Total,yearly,WCA
