,year,sum,variable,timescale,region
0,2002,405671420.37834287,Cem_Total,seasonal_mam,region_23
1,2003,647499668.5334768,Cem_Total,seasonal_mam,region_23
2,2004,680767032.9443095,Cem_Total,seasonal_mam,region_23
3,2005,350600165.075253,Cem_Total,seasonal_mam,region_23
4,2006,425807922.20693445,Cem_Total,seasonal_mam,region_23
5,2007,471081306.5072792,Cem_Total,seasonal_mam,region_23
6,2008,349698796.6566462,Cem_Total,seasonal_mam,region_23
7,2009,262376358.93957582,Cem_Total,seasonal_mam,region_23
8,2010,530861785.8994355,Cem_Total,seasonal_mam,region_23
9,2011,452833106.39222366,Cem_Total,seasonal_mam,region_23
10,2012,423876850.10402155,Cem_Total,seasonal_mam,region_23
11,2013,371304232.6047822,Cem_Total,seasonal_mam,region_23
12,2014,296523233.0623801,Cem_Total,seasonal_mam,region_23
13,2015,275124542.0316218,Cem_Total,seasonal_mam,region_23
14,2016,310925280.02422947,Cem_Total,seasonal_mam,region_23
15,2017,445099546.0591671,Cem_Total,seasonal_mam,region_23
16,2018,257180038.52036926,Cem_Total,seasonal_mam,region_23
17,2019,314736670.6892904,Cem_Total,seasonal_mam,region_23
18,2020,394133334.3273454,Cem_Total,seasonal_mam,region_23
