,fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
0,theil-sen,2001-01-01,2023-01-01,0.297276,0.417374,0.675598,0.863098,BA_Total,seasonal_mam,region_29
1,ltr_fit,2001-01-01,2023-01-01,,,0.999237,0.999694,BA_Total,seasonal_mam,region_29
2,ltr_segment,2001-01-01,2010-01-01,1.651532,-1.872784,0.996982,0.997178,BA_Total,seasonal_mam,region_29
3,ltr_segment,2011-01-01,2014-01-01,-1.036078,14.657875,0.986888,0.999658,BA_Total,seasonal_mam,region_29
4,ltr_segment,2015-01-01,2023-01-01,0.017146,10.567257,0.352257,0.999729,BA_Total,seasonal_mam,region_29
5,ltr_3_segment,2001-01-01,2023-01-01,,,0.996177,0.998427,BA_Total,seasonal_mam,region_29
