,fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
0,theil-sen,2001-01-01,2023-01-01,-12.57886,624.937614,0.716434,0.974705,BA_Total,seasonal_mam,region_15
1,ltr_fit,2001-01-01,2023-01-01,,,0.995828,0.999568,BA_Total,seasonal_mam,region_15
2,ltr_segment,2001-01-01,2005-01-01,16.725296,578.038084,0.995623,0.999982,BA_Total,seasonal_mam,region_15
3,ltr_segment,2006-01-01,2015-01-01,-45.167336,705.553966,0.986352,0.998109,BA_Total,seasonal_mam,region_15
4,ltr_segment,2016-01-01,2023-01-01,20.629748,347.112104,0.998933,0.999953,BA_Total,seasonal_mam,region_15
5,ltr_3_segment,2001-01-01,2023-01-01,,,0.991966,0.999153,BA_Total,seasonal_mam,region_15
