,year,sum,variable,timescale,region
0,2002,136402706.99641174,Cem_Forest_NonForest,seasonal_mam,region_08
1,2003,519223529.5120727,Cem_Forest_NonForest,seasonal_mam,region_08
2,2004,30334062.649867486,Cem_Forest_NonForest,seasonal_mam,region_08
3,2005,286102321.21388835,Cem_Forest_NonForest,seasonal_mam,region_08
4,2006,96716829.30721936,Cem_Forest_NonForest,seasonal_mam,region_08
5,2007,120962842.585333,Cem_Forest_NonForest,seasonal_mam,region_08
6,2008,98176192.17213021,Cem_Forest_NonForest,seasonal_mam,region_08
7,2009,165587292.14680263,Cem_Forest_NonForest,seasonal_mam,region_08
8,2010,65070751.73302722,Cem_Forest_NonForest,seasonal_mam,region_08
9,2011,140519294.5980408,Cem_Forest_NonForest,seasonal_mam,region_08
10,2012,41764948.81946702,Cem_Forest_NonForest,seasonal_mam,region_08
11,2013,166248232.1014394,Cem_Forest_NonForest,seasonal_mam,region_08
12,2014,40202861.87200041,Cem_Forest_NonForest,seasonal_mam,region_08
13,2015,117761651.2009809,Cem_Forest_NonForest,seasonal_mam,region_08
14,2016,102220771.74732324,Cem_Forest_NonForest,seasonal_mam,region_08
15,2017,100500179.64891332,Cem_Forest_NonForest,seasonal_mam,region_08
16,2018,55681821.71467284,Cem_Forest_NonForest,seasonal_mam,region_08
17,2019,195890973.3321605,Cem_Forest_NonForest,seasonal_mam,region_08
18,2020,247873820.44068426,Cem_Forest_NonForest,seasonal_mam,region_08
