,year,sum,variable,timescale,region
0,2000,21698.0,BA_Total,yearly_jj,region_07
1,2001,27905.0,BA_Total,yearly_jj,region_07
2,2002,35063.0,BA_Total,yearly_jj,region_07
3,2003,37818.0,BA_Total,yearly_jj,region_07
4,2004,54872.0,BA_Total,yearly_jj,region_07
5,2005,52292.0,BA_Total,yearly_jj,region_07
6,2006,36091.0,BA_Total,yearly_jj,region_07
7,2007,60191.0,BA_Total,yearly_jj,region_07
8,2008,43389.0,BA_Total,yearly_jj,region_07
9,2009,23712.0,BA_Total,yearly_jj,region_07
10,2010,115912.0,BA_Total,yearly_jj,region_07
11,2011,75389.0,BA_Total,yearly_jj,region_07
12,2012,44752.0,BA_Total,yearly_jj,region_07
13,2013,22709.0,BA_Total,yearly_jj,region_07
14,2014,16167.0,BA_Total,yearly_jj,region_07
15,2015,29569.0,BA_Total,yearly_jj,region_07
16,2016,43537.0,BA_Total,yearly_jj,region_07
17,2017,51740.0,BA_Total,yearly_jj,region_07
18,2018,39507.0,BA_Total,yearly_jj,region_07
19,2019,32511.0,BA_Total,yearly_jj,region_07
20,2020,52666.0,BA_Total,yearly_jj,region_07
21,2021,50111.0,BA_Total,yearly_jj,region_07
22,2022,36061.0,BA_Total,yearly_jj,region_07
23,2023,8706.0,BA_Total,yearly_jj,region_07
