,year,sum,variable,timescale,region
0,2001,6385072.642568221,Cem_Total,yearly_jj,region_34
1,2002,669070289.8480747,Cem_Total,yearly_jj,region_34
2,2003,590387831.8256932,Cem_Total,yearly_jj,region_34
3,2004,425250776.2946702,Cem_Total,yearly_jj,region_34
4,2005,595880289.7058961,Cem_Total,yearly_jj,region_34
5,2006,324175898.0766659,Cem_Total,yearly_jj,region_34
6,2007,907330823.2582798,Cem_Total,yearly_jj,region_34
7,2008,151352035.32445633,Cem_Total,yearly_jj,region_34
8,2009,386946010.1768965,Cem_Total,yearly_jj,region_34
9,2010,141909752.97000223,Cem_Total,yearly_jj,region_34
10,2011,214464126.9693012,Cem_Total,yearly_jj,region_34
11,2012,199753851.63746163,Cem_Total,yearly_jj,region_34
12,2013,409254972.27600956,Cem_Total,yearly_jj,region_34
13,2014,327406880.5837543,Cem_Total,yearly_jj,region_34
14,2015,352528677.142642,Cem_Total,yearly_jj,region_34
15,2016,229338163.1983626,Cem_Total,yearly_jj,region_34
16,2017,340820268.9465533,Cem_Total,yearly_jj,region_34
17,2018,529582169.9436646,Cem_Total,yearly_jj,region_34
18,2019,230676793.50127965,Cem_Total,yearly_jj,region_34
19,2020,89392797.46904685,Cem_Total,yearly_jj,region_34
