,year,sum,variable,timescale,region
0,2001,2.247752247752248,BA_Total,seasonal_son,region_14
1,2002,11.601898101898103,BA_Total,seasonal_son,region_14
2,2003,8.03846153846154,BA_Total,seasonal_son,region_14
3,2004,5.784215784215785,BA_Total,seasonal_son,region_14
4,2005,11.35914085914086,BA_Total,seasonal_son,region_14
5,2006,2.03996003996004,BA_Total,seasonal_son,region_14
6,2007,9.357642357642359,BA_Total,seasonal_son,region_14
7,2008,5.7042957042957045,BA_Total,seasonal_son,region_14
8,2009,5.162337662337663,BA_Total,seasonal_son,region_14
9,2010,13.228271728271729,BA_Total,seasonal_son,region_14
10,2011,4.663336663336663,BA_Total,seasonal_son,region_14
11,2012,23.200299700299702,BA_Total,seasonal_son,region_14
12,2013,12.894605394605394,BA_Total,seasonal_son,region_14
13,2014,11.916083916083918,BA_Total,seasonal_son,region_14
14,2015,4.55994005994006,BA_Total,seasonal_son,region_14
15,2016,16.110889110889108,BA_Total,seasonal_son,region_14
16,2017,5.817182817182818,BA_Total,seasonal_son,region_14
17,2018,17.94755244755245,BA_Total,seasonal_son,region_14
18,2019,14.472527472527473,BA_Total,seasonal_son,region_14
19,2020,8.041958041958043,BA_Total,seasonal_son,region_14
20,2021,13.097902097902098,BA_Total,seasonal_son,region_14
21,2022,10.631368631368632,BA_Total,seasonal_son,region_14
