,year,sum,variable,timescale,region
0,2000,528.0,BA_Total,yearly_jj,region_34
1,2001,4576.0,BA_Total,yearly_jj,region_34
2,2002,11343.0,BA_Total,yearly_jj,region_34
3,2003,10562.0,BA_Total,yearly_jj,region_34
4,2004,9367.0,BA_Total,yearly_jj,region_34
5,2005,12785.0,BA_Total,yearly_jj,region_34
6,2006,5069.0,BA_Total,yearly_jj,region_34
7,2007,13511.0,BA_Total,yearly_jj,region_34
8,2008,1953.0,BA_Total,yearly_jj,region_34
9,2009,6780.0,BA_Total,yearly_jj,region_34
10,2010,2298.0,BA_Total,yearly_jj,region_34
11,2011,2493.0,BA_Total,yearly_jj,region_34
12,2012,3231.0,BA_Total,yearly_jj,region_34
13,2013,4648.0,BA_Total,yearly_jj,region_34
14,2014,5077.0,BA_Total,yearly_jj,region_34
15,2015,5184.0,BA_Total,yearly_jj,region_34
16,2016,2519.0,BA_Total,yearly_jj,region_34
17,2017,5527.0,BA_Total,yearly_jj,region_34
18,2018,9661.0,BA_Total,yearly_jj,region_34
19,2019,3347.0,BA_Total,yearly_jj,region_34
20,2020,1763.0,BA_Total,yearly_jj,region_34
21,2021,1206.0,BA_Total,yearly_jj,region_34
22,2022,2008.0,BA_Total,yearly_jj,region_34
23,2023,44.0,BA_Total,yearly_jj,region_34
