,year,sum,variable,timescale,region
0,2002,209041536.0906413,Cem_Total,seasonal_jja,region_12
1,2003,104800865.34320183,Cem_Total,seasonal_jja,region_12
2,2004,136521363.5944654,Cem_Total,seasonal_jja,region_12
3,2005,157554060.19876906,Cem_Total,seasonal_jja,region_12
4,2006,96437686.31692655,Cem_Total,seasonal_jja,region_12
5,2007,494259045.09217256,Cem_Total,seasonal_jja,region_12
6,2008,85929288.81123483,Cem_Total,seasonal_jja,region_12
7,2009,63479417.663288586,Cem_Total,seasonal_jja,region_12
8,2010,425984820.14752525,Cem_Total,seasonal_jja,region_12
9,2011,132026165.57870322,Cem_Total,seasonal_jja,region_12
10,2012,388111874.668785,Cem_Total,seasonal_jja,region_12
11,2013,80538913.32978354,Cem_Total,seasonal_jja,region_12
12,2014,193527881.420925,Cem_Total,seasonal_jja,region_12
13,2015,167867676.12207744,Cem_Total,seasonal_jja,region_12
14,2016,213894528.52151224,Cem_Total,seasonal_jja,region_12
15,2017,129845232.11342436,Cem_Total,seasonal_jja,region_12
16,2018,97922599.43343286,Cem_Total,seasonal_jja,region_12
17,2019,145442350.01912063,Cem_Total,seasonal_jja,region_12
18,2020,93439022.8941338,Cem_Total,seasonal_jja,region_12
