,year,sum,variable,timescale,region
0,2001,776.7665406427222,BA_Total,seasonal_mam,region_25
1,2002,864.858695652174,BA_Total,seasonal_mam,region_25
2,2003,2413.0359168241966,BA_Total,seasonal_mam,region_25
3,2004,1721.091209829868,BA_Total,seasonal_mam,region_25
4,2005,1356.742911153119,BA_Total,seasonal_mam,region_25
5,2006,427.78827977315694,BA_Total,seasonal_mam,region_25
6,2007,1306.648865784499,BA_Total,seasonal_mam,region_25
7,2008,1095.9366729678638,BA_Total,seasonal_mam,region_25
8,2009,716.5576559546314,BA_Total,seasonal_mam,region_25
9,2010,1250.9910207939506,BA_Total,seasonal_mam,region_25
10,2011,856.3813799621929,BA_Total,seasonal_mam,region_25
11,2012,1560.960775047259,BA_Total,seasonal_mam,region_25
12,2013,882.6800567107753,BA_Total,seasonal_mam,region_25
13,2014,1171.1063327032136,BA_Total,seasonal_mam,region_25
14,2015,887.8303402646503,BA_Total,seasonal_mam,region_25
15,2016,796.2556710775048,BA_Total,seasonal_mam,region_25
16,2017,1262.8804347826083,BA_Total,seasonal_mam,region_25
17,2018,236.30576559546319,BA_Total,seasonal_mam,region_25
18,2019,931.2599243856333,BA_Total,seasonal_mam,region_25
19,2020,421.4357277882798,BA_Total,seasonal_mam,region_25
20,2021,586.6734404536862,BA_Total,seasonal_mam,region_25
21,2022,418.62759924385637,BA_Total,seasonal_mam,region_25
22,2023,263.086011342155,BA_Total,seasonal_mam,region_25
