,year,sum,variable,timescale,region
0,2002,148668.936693989,Cem_Forest_NonForest,seasonal_djf,region_33
1,2003,162629.54453930832,Cem_Forest_NonForest,seasonal_djf,region_33
2,2004,171715.52396294923,Cem_Forest_NonForest,seasonal_djf,region_33
3,2005,249309.5835519383,Cem_Forest_NonForest,seasonal_djf,region_33
4,2006,483344.5018739744,Cem_Forest_NonForest,seasonal_djf,region_33
5,2007,529150.6887817373,Cem_Forest_NonForest,seasonal_djf,region_33
6,2008,82586.15760411385,Cem_Forest_NonForest,seasonal_djf,region_33
7,2009,113001.71039611279,Cem_Forest_NonForest,seasonal_djf,region_33
8,2010,2284194.598752702,Cem_Forest_NonForest,seasonal_djf,region_33
9,2011,66446.93785796245,Cem_Forest_NonForest,seasonal_djf,region_33
10,2012,11494.360903937588,Cem_Forest_NonForest,seasonal_djf,region_33
11,2013,464747.28531983093,Cem_Forest_NonForest,seasonal_djf,region_33
12,2014,147395.5747951312,Cem_Forest_NonForest,seasonal_djf,region_33
13,2015,671158.9229106306,Cem_Forest_NonForest,seasonal_djf,region_33
14,2016,352503.8813952327,Cem_Forest_NonForest,seasonal_djf,region_33
15,2017,200534.84645720903,Cem_Forest_NonForest,seasonal_djf,region_33
16,2018,3342.442672330966,Cem_Forest_NonForest,seasonal_djf,region_33
17,2019,662007.7878265847,Cem_Forest_NonForest,seasonal_djf,region_33
18,2020,733735.3416710604,Cem_Forest_NonForest,seasonal_djf,region_33
