fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
theil-sen,2002-07-01,2020-07-01,-6.9e-05,0.00176,0.244091,0.619567,Cem_Forest_NonForest,seasonal_jja,SWS
