,year,sum,variable,timescale,region
0,2002,26797180.40665643,Cem_Total,seasonal_jja,region_36
1,2003,51836010.59581027,Cem_Total,seasonal_jja,region_36
2,2004,40963904.72959542,Cem_Total,seasonal_jja,region_36
3,2005,109926645.26394705,Cem_Total,seasonal_jja,region_36
4,2006,175239069.43687892,Cem_Total,seasonal_jja,region_36
5,2007,75692618.22792818,Cem_Total,seasonal_jja,region_36
6,2008,3416366.320114043,Cem_Total,seasonal_jja,region_36
7,2009,41660561.237419195,Cem_Total,seasonal_jja,region_36
8,2010,149185325.33969736,Cem_Total,seasonal_jja,region_36
9,2011,83721968.86279775,Cem_Total,seasonal_jja,region_36
10,2012,205868338.26227632,Cem_Total,seasonal_jja,region_36
11,2013,49201534.59492977,Cem_Total,seasonal_jja,region_36
12,2014,40655980.72860203,Cem_Total,seasonal_jja,region_36
13,2015,30857650.89260567,Cem_Total,seasonal_jja,region_36
14,2016,2468979.5136846863,Cem_Total,seasonal_jja,region_36
15,2017,33448004.185909122,Cem_Total,seasonal_jja,region_36
16,2018,1603971.9783215201,Cem_Total,seasonal_jja,region_36
17,2019,5484547.987114493,Cem_Total,seasonal_jja,region_36
18,2020,4048925.683411284,Cem_Total,seasonal_jja,region_36
