,year,sum,variable,timescale,region
0,2001,1.940453686200378,BA_Forest_NonForest,seasonal_mam,region_17
1,2002,10.977788279773158,BA_Forest_NonForest,seasonal_mam,region_17
2,2003,27.208884688090734,BA_Forest_NonForest,seasonal_mam,region_17
3,2004,5.524102079395085,BA_Forest_NonForest,seasonal_mam,region_17
4,2005,6.72022684310019,BA_Forest_NonForest,seasonal_mam,region_17
5,2006,32.04111531190926,BA_Forest_NonForest,seasonal_mam,region_17
6,2007,17.517013232514174,BA_Forest_NonForest,seasonal_mam,region_17
7,2008,20.684782608695656,BA_Forest_NonForest,seasonal_mam,region_17
8,2009,6.4319470699432895,BA_Forest_NonForest,seasonal_mam,region_17
9,2010,12.20415879017013,BA_Forest_NonForest,seasonal_mam,region_17
10,2011,13.933364839319472,BA_Forest_NonForest,seasonal_mam,region_17
11,2012,2.338374291115312,BA_Forest_NonForest,seasonal_mam,region_17
12,2013,12.690926275992437,BA_Forest_NonForest,seasonal_mam,region_17
13,2014,4.183364839319471,BA_Forest_NonForest,seasonal_mam,region_17
14,2015,8.323724007561434,BA_Forest_NonForest,seasonal_mam,region_17
15,2016,2.355387523629489,BA_Forest_NonForest,seasonal_mam,region_17
16,2017,3.2783553875236295,BA_Forest_NonForest,seasonal_mam,region_17
17,2018,6.507088846880907,BA_Forest_NonForest,seasonal_mam,region_17
18,2019,10.472117202268434,BA_Forest_NonForest,seasonal_mam,region_17
19,2020,2.1053875236294894,BA_Forest_NonForest,seasonal_mam,region_17
20,2021,0.5822306238185255,BA_Forest_NonForest,seasonal_mam,region_17
21,2022,1.2859168241965973,BA_Forest_NonForest,seasonal_mam,region_17
22,2023,3.2982041587901705,BA_Forest_NonForest,seasonal_mam,region_17
