,year,sum,variable,timescale,region
0,2000,174.0,BA_Forest_NonForest,yearly_jj,region_12
1,2001,28630.0,BA_Forest_NonForest,yearly_jj,region_12
2,2002,80069.0,BA_Forest_NonForest,yearly_jj,region_12
3,2003,52004.0,BA_Forest_NonForest,yearly_jj,region_12
4,2004,49801.0,BA_Forest_NonForest,yearly_jj,region_12
5,2005,73481.0,BA_Forest_NonForest,yearly_jj,region_12
6,2006,19095.0,BA_Forest_NonForest,yearly_jj,region_12
7,2007,139040.0,BA_Forest_NonForest,yearly_jj,region_12
8,2008,30565.0,BA_Forest_NonForest,yearly_jj,region_12
9,2009,23143.0,BA_Forest_NonForest,yearly_jj,region_12
10,2010,114774.0,BA_Forest_NonForest,yearly_jj,region_12
11,2011,33694.0,BA_Forest_NonForest,yearly_jj,region_12
12,2012,85410.0,BA_Forest_NonForest,yearly_jj,region_12
13,2013,25512.0,BA_Forest_NonForest,yearly_jj,region_12
14,2014,33174.0,BA_Forest_NonForest,yearly_jj,region_12
15,2015,86396.0,BA_Forest_NonForest,yearly_jj,region_12
16,2016,37548.0,BA_Forest_NonForest,yearly_jj,region_12
17,2017,89361.0,BA_Forest_NonForest,yearly_jj,region_12
18,2018,23211.0,BA_Forest_NonForest,yearly_jj,region_12
19,2019,48186.0,BA_Forest_NonForest,yearly_jj,region_12
20,2020,40224.0,BA_Forest_NonForest,yearly_jj,region_12
21,2021,61904.0,BA_Forest_NonForest,yearly_jj,region_12
22,2022,37884.0,BA_Forest_NonForest,yearly_jj,region_12
23,2023,532.0,BA_Forest_NonForest,yearly_jj,region_12
