,year,sum,variable,timescale,region
0,2001,0.0,BA_Forest_NonForest,seasonal_mam,region_44
1,2002,0.0,BA_Forest_NonForest,seasonal_mam,region_44
2,2003,0.1318525519848771,BA_Forest_NonForest,seasonal_mam,region_44
3,2004,0.0,BA_Forest_NonForest,seasonal_mam,region_44
4,2005,0.0,BA_Forest_NonForest,seasonal_mam,region_44
5,2006,0.014650283553875236,BA_Forest_NonForest,seasonal_mam,region_44
6,2007,0.0,BA_Forest_NonForest,seasonal_mam,region_44
7,2008,0.0,BA_Forest_NonForest,seasonal_mam,region_44
8,2009,0.0,BA_Forest_NonForest,seasonal_mam,region_44
9,2010,0.0,BA_Forest_NonForest,seasonal_mam,region_44
10,2011,0.0,BA_Forest_NonForest,seasonal_mam,region_44
11,2012,0.0,BA_Forest_NonForest,seasonal_mam,region_44
12,2013,0.08790170132325141,BA_Forest_NonForest,seasonal_mam,region_44
13,2014,0.0,BA_Forest_NonForest,seasonal_mam,region_44
14,2015,0.0,BA_Forest_NonForest,seasonal_mam,region_44
15,2016,0.3809073724007561,BA_Forest_NonForest,seasonal_mam,region_44
16,2017,0.02930056710775047,BA_Forest_NonForest,seasonal_mam,region_44
17,2018,0.0,BA_Forest_NonForest,seasonal_mam,region_44
18,2019,0.16115311909262758,BA_Forest_NonForest,seasonal_mam,region_44
19,2020,0.5420604914933836,BA_Forest_NonForest,seasonal_mam,region_44
20,2021,0.08790170132325141,BA_Forest_NonForest,seasonal_mam,region_44
21,2022,0.043950850661625705,BA_Forest_NonForest,seasonal_mam,region_44
22,2023,0.0,BA_Forest_NonForest,seasonal_mam,region_44
