,year,sum,variable,timescale,region
0,2001,8604.018101761256,BA_Total,seasonal_djf,region_41
1,2002,4966.038649706458,BA_Total,seasonal_djf,region_41
2,2003,879.8409980430528,BA_Total,seasonal_djf,region_41
3,2004,1474.5939334637965,BA_Total,seasonal_djf,region_41
4,2005,714.1506849315069,BA_Total,seasonal_djf,region_41
5,2006,1066.6761252446183,BA_Total,seasonal_djf,region_41
6,2007,1919.132093933464,BA_Total,seasonal_djf,region_41
7,2008,1145.3228962818002,BA_Total,seasonal_djf,region_41
8,2009,296.176614481409,BA_Total,seasonal_djf,region_41
9,2010,452.35225048923667,BA_Total,seasonal_djf,region_41
10,2011,1584.9393346379645,BA_Total,seasonal_djf,region_41
11,2012,2925.0234833659497,BA_Total,seasonal_djf,region_41
12,2013,1504.3620352250487,BA_Total,seasonal_djf,region_41
13,2014,783.5905088062623,BA_Total,seasonal_djf,region_41
14,2015,1033.0146771037182,BA_Total,seasonal_djf,region_41
15,2016,592.2152641878669,BA_Total,seasonal_djf,region_41
16,2017,2008.1232876712327,BA_Total,seasonal_djf,region_41
17,2018,1584.0156555772992,BA_Total,seasonal_djf,region_41
18,2019,3285.405577299413,BA_Total,seasonal_djf,region_41
19,2020,132.48483365949116,BA_Total,seasonal_djf,region_41
20,2021,595.1795499021526,BA_Total,seasonal_djf,region_41
21,2022,940.3165362035226,BA_Total,seasonal_djf,region_41
22,2023,193.96086105675144,BA_Total,seasonal_djf,region_41
