,year,sum,variable,timescale,region
0,2002,509670.0629689015,Cem_Forest_NonForest,seasonal_jja,region_30
1,2003,39677019.46336274,Cem_Forest_NonForest,seasonal_jja,region_30
2,2004,40257335.86964919,Cem_Forest_NonForest,seasonal_jja,region_30
3,2005,125148917.24703957,Cem_Forest_NonForest,seasonal_jja,region_30
4,2006,39361123.69717177,Cem_Forest_NonForest,seasonal_jja,region_30
5,2007,11324796.151296763,Cem_Forest_NonForest,seasonal_jja,region_30
6,2008,891634.0227672617,Cem_Forest_NonForest,seasonal_jja,region_30
7,2009,1281728.390087677,Cem_Forest_NonForest,seasonal_jja,region_30
8,2010,158796277.23414376,Cem_Forest_NonForest,seasonal_jja,region_30
9,2011,7727719.456415002,Cem_Forest_NonForest,seasonal_jja,region_30
10,2012,631384093.3591908,Cem_Forest_NonForest,seasonal_jja,region_30
11,2013,124112872.76095909,Cem_Forest_NonForest,seasonal_jja,region_30
12,2014,973202.1556790817,Cem_Forest_NonForest,seasonal_jja,region_30
13,2015,680313.9183730183,Cem_Forest_NonForest,seasonal_jja,region_30
14,2016,80369122.63595803,Cem_Forest_NonForest,seasonal_jja,region_30
15,2017,30218859.338694282,Cem_Forest_NonForest,seasonal_jja,region_30
16,2018,6738808.635538317,Cem_Forest_NonForest,seasonal_jja,region_30
17,2019,443386.86298354226,Cem_Forest_NonForest,seasonal_jja,region_30
18,2020,58867496.09981718,Cem_Forest_NonForest,seasonal_jja,region_30
