,year,sum,variable,timescale,region
0,2001,1225790117.1756177,Cem_Forest_NonForest,yearly_jj,region_36
1,2002,3190187710.2499957,Cem_Forest_NonForest,yearly_jj,region_36
2,2003,10873913626.373138,Cem_Forest_NonForest,yearly_jj,region_36
3,2004,6534088093.614769,Cem_Forest_NonForest,yearly_jj,region_36
4,2005,3009636665.091659,Cem_Forest_NonForest,yearly_jj,region_36
5,2006,10944427257.310375,Cem_Forest_NonForest,yearly_jj,region_36
6,2007,3425003478.549371,Cem_Forest_NonForest,yearly_jj,region_36
7,2008,4243990174.199328,Cem_Forest_NonForest,yearly_jj,region_36
8,2009,7469268835.985699,Cem_Forest_NonForest,yearly_jj,region_36
9,2010,1620241992.4000435,Cem_Forest_NonForest,yearly_jj,region_36
10,2011,3476203876.264151,Cem_Forest_NonForest,yearly_jj,region_36
11,2012,3002989836.825672,Cem_Forest_NonForest,yearly_jj,region_36
12,2013,4090320225.945999,Cem_Forest_NonForest,yearly_jj,region_36
13,2014,3414018799.0541472,Cem_Forest_NonForest,yearly_jj,region_36
14,2015,7043685417.378929,Cem_Forest_NonForest,yearly_jj,region_36
15,2016,1705686525.3915527,Cem_Forest_NonForest,yearly_jj,region_36
16,2017,1396632075.2985754,Cem_Forest_NonForest,yearly_jj,region_36
17,2018,3534063465.8519163,Cem_Forest_NonForest,yearly_jj,region_36
18,2019,8583712967.20033,Cem_Forest_NonForest,yearly_jj,region_36
19,2020,526604986.4344476,Cem_Forest_NonForest,yearly_jj,region_36
