,year,sum,variable,timescale,region
0,2002,739307.1766788373,Cem_Forest_NonForest,seasonal_mam,region_33
1,2003,2209609.2287792386,Cem_Forest_NonForest,seasonal_mam,region_33
2,2004,497610.8766401323,Cem_Forest_NonForest,seasonal_mam,region_33
3,2005,1620396.7036429883,Cem_Forest_NonForest,seasonal_mam,region_33
4,2006,288720.87192331144,Cem_Forest_NonForest,seasonal_mam,region_33
5,2007,2568132.731626776,Cem_Forest_NonForest,seasonal_mam,region_33
6,2008,817262.6399516206,Cem_Forest_NonForest,seasonal_mam,region_33
7,2009,626022.5835022073,Cem_Forest_NonForest,seasonal_mam,region_33
8,2010,1066496.8308256287,Cem_Forest_NonForest,seasonal_mam,region_33
9,2011,232209.4186764952,Cem_Forest_NonForest,seasonal_mam,region_33
10,2012,2014925.4703019795,Cem_Forest_NonForest,seasonal_mam,region_33
11,2013,143932.57537302526,Cem_Forest_NonForest,seasonal_mam,region_33
12,2014,117262.14812735956,Cem_Forest_NonForest,seasonal_mam,region_33
13,2015,145900.31806908525,Cem_Forest_NonForest,seasonal_mam,region_33
14,2016,262569.8428759861,Cem_Forest_NonForest,seasonal_mam,region_33
15,2017,2937057.023861437,Cem_Forest_NonForest,seasonal_mam,region_33
16,2018,1838236.1490348699,Cem_Forest_NonForest,seasonal_mam,region_33
17,2019,137303.86235274465,Cem_Forest_NonForest,seasonal_mam,region_33
18,2020,948601.9807329857,Cem_Forest_NonForest,seasonal_mam,region_33
