,year,sum,variable,timescale,region
0,2000,31864.0,BA_Total,yearly_jj,region_10
1,2001,27433.0,BA_Total,yearly_jj,region_10
2,2002,59127.0,BA_Total,yearly_jj,region_10
3,2003,67877.0,BA_Total,yearly_jj,region_10
4,2004,19619.0,BA_Total,yearly_jj,region_10
5,2005,42082.0,BA_Total,yearly_jj,region_10
6,2006,64705.0,BA_Total,yearly_jj,region_10
7,2007,39761.0,BA_Total,yearly_jj,region_10
8,2008,18889.0,BA_Total,yearly_jj,region_10
9,2009,33254.0,BA_Total,yearly_jj,region_10
10,2010,30306.0,BA_Total,yearly_jj,region_10
11,2011,20279.0,BA_Total,yearly_jj,region_10
12,2012,29221.0,BA_Total,yearly_jj,region_10
13,2013,35356.0,BA_Total,yearly_jj,region_10
14,2014,18877.0,BA_Total,yearly_jj,region_10
15,2015,42979.0,BA_Total,yearly_jj,region_10
16,2016,27489.0,BA_Total,yearly_jj,region_10
17,2017,51520.0,BA_Total,yearly_jj,region_10
18,2018,32108.0,BA_Total,yearly_jj,region_10
19,2019,41137.0,BA_Total,yearly_jj,region_10
20,2020,22551.0,BA_Total,yearly_jj,region_10
21,2021,32091.0,BA_Total,yearly_jj,region_10
22,2022,27335.0,BA_Total,yearly_jj,region_10
23,2023,273.0,BA_Total,yearly_jj,region_10
