,year,sum,variable,timescale,region
0,2001,3157598170.353155,Cem_Total,yearly_jj,region_42
1,2002,10670314720.470926,Cem_Total,yearly_jj,region_42
2,2003,3401400065.2968335,Cem_Total,yearly_jj,region_42
3,2004,6969470685.092456,Cem_Total,yearly_jj,region_42
4,2005,4734367576.823927,Cem_Total,yearly_jj,region_42
5,2006,5976573505.875759,Cem_Total,yearly_jj,region_42
6,2007,1193687181.33316,Cem_Total,yearly_jj,region_42
7,2008,3630209596.570041,Cem_Total,yearly_jj,region_42
8,2009,12385703992.373955,Cem_Total,yearly_jj,region_42
9,2010,1895255322.641172,Cem_Total,yearly_jj,region_42
10,2011,15023833601.981445,Cem_Total,yearly_jj,region_42
11,2012,14461753141.01227,Cem_Total,yearly_jj,region_42
12,2013,13969479517.586317,Cem_Total,yearly_jj,region_42
13,2014,3584842809.2610903,Cem_Total,yearly_jj,region_42
14,2015,4184751113.616791,Cem_Total,yearly_jj,region_42
15,2016,6472926672.869406,Cem_Total,yearly_jj,region_42
16,2017,6553510259.123024,Cem_Total,yearly_jj,region_42
17,2018,9078907117.839567,Cem_Total,yearly_jj,region_42
18,2019,100758455170.74992,Cem_Total,yearly_jj,region_42
19,2020,4760401766.865137,Cem_Total,yearly_jj,region_42
