,year,sum,variable,timescale,region
0,2002,0.0,Cem_Forest_NonForest,seasonal_djf,region_19
1,2003,2424.158689539571,Cem_Forest_NonForest,seasonal_djf,region_19
2,2004,0.0,Cem_Forest_NonForest,seasonal_djf,region_19
3,2005,7644.611580301839,Cem_Forest_NonForest,seasonal_djf,region_19
4,2006,2456.713877286452,Cem_Forest_NonForest,seasonal_djf,region_19
5,2007,2828.068565182059,Cem_Forest_NonForest,seasonal_djf,region_19
6,2008,0.0,Cem_Forest_NonForest,seasonal_djf,region_19
7,2009,0.0,Cem_Forest_NonForest,seasonal_djf,region_19
8,2010,0.0,Cem_Forest_NonForest,seasonal_djf,region_19
9,2011,17628.990066229573,Cem_Forest_NonForest,seasonal_djf,region_19
10,2012,0.0,Cem_Forest_NonForest,seasonal_djf,region_19
11,2013,1196.8447362304687,Cem_Forest_NonForest,seasonal_djf,region_19
12,2014,2173.2224528315332,Cem_Forest_NonForest,seasonal_djf,region_19
13,2015,17888.246058325694,Cem_Forest_NonForest,seasonal_djf,region_19
14,2016,0.0,Cem_Forest_NonForest,seasonal_djf,region_19
15,2017,44250.022085611155,Cem_Forest_NonForest,seasonal_djf,region_19
16,2018,0.0,Cem_Forest_NonForest,seasonal_djf,region_19
17,2019,0.0,Cem_Forest_NonForest,seasonal_djf,region_19
18,2020,39225.08362766199,Cem_Forest_NonForest,seasonal_djf,region_19
