,year,sum,variable,timescale,region
0,2001,39.440116845180135,BA_Forest_NonForest,seasonal_jja,region_40
1,2002,38.0306718597858,BA_Forest_NonForest,seasonal_jja,region_40
2,2003,27.657740993184028,BA_Forest_NonForest,seasonal_jja,region_40
3,2004,32.0126582278481,BA_Forest_NonForest,seasonal_jja,region_40
4,2005,7.791626095423565,BA_Forest_NonForest,seasonal_jja,region_40
5,2006,28.033106134371955,BA_Forest_NonForest,seasonal_jja,region_40
6,2007,15.449853943524833,BA_Forest_NonForest,seasonal_jja,region_40
7,2008,39.07254138266797,BA_Forest_NonForest,seasonal_jja,region_40
8,2009,22.336416747809157,BA_Forest_NonForest,seasonal_jja,region_40
9,2010,20.220545277507306,BA_Forest_NonForest,seasonal_jja,region_40
10,2011,40.55404089581305,BA_Forest_NonForest,seasonal_jja,region_40
11,2012,15.824245374878286,BA_Forest_NonForest,seasonal_jja,region_40
12,2013,93.81110029211297,BA_Forest_NonForest,seasonal_jja,region_40
13,2014,54.79162609542356,BA_Forest_NonForest,seasonal_jja,region_40
14,2015,35.29406037000974,BA_Forest_NonForest,seasonal_jja,region_40
15,2016,50.76192794547226,BA_Forest_NonForest,seasonal_jja,region_40
16,2017,31.09250243427459,BA_Forest_NonForest,seasonal_jja,region_40
17,2018,45.74780915287245,BA_Forest_NonForest,seasonal_jja,region_40
18,2019,182.64703018500484,BA_Forest_NonForest,seasonal_jja,region_40
19,2020,60.080817916260955,BA_Forest_NonForest,seasonal_jja,region_40
20,2021,31.58130477117819,BA_Forest_NonForest,seasonal_jja,region_40
21,2022,42.32327166504382,BA_Forest_NonForest,seasonal_jja,region_40
22,2023,5.2872444011684525,BA_Forest_NonForest,seasonal_jja,region_40
