,year,sum,variable,timescale,region
0,2002,42432782.23776976,Cem_Total,seasonal_mam,region_30
1,2003,59078956.6730413,Cem_Total,seasonal_mam,region_30
2,2004,302406505.0001104,Cem_Total,seasonal_mam,region_30
3,2005,53175902.15556723,Cem_Total,seasonal_mam,region_30
4,2006,142140029.3315759,Cem_Total,seasonal_mam,region_30
5,2007,33586325.35607003,Cem_Total,seasonal_mam,region_30
6,2008,262696085.98097655,Cem_Total,seasonal_mam,region_30
7,2009,91004744.87980425,Cem_Total,seasonal_mam,region_30
8,2010,106964699.61056933,Cem_Total,seasonal_mam,region_30
9,2011,101061856.43080254,Cem_Total,seasonal_mam,region_30
10,2012,151362232.36408997,Cem_Total,seasonal_mam,region_30
11,2013,15013997.562609024,Cem_Total,seasonal_mam,region_30
12,2014,124015111.57943037,Cem_Total,seasonal_mam,region_30
13,2015,18539562.460971612,Cem_Total,seasonal_mam,region_30
14,2016,32823134.172225915,Cem_Total,seasonal_mam,region_30
15,2017,52029734.90709168,Cem_Total,seasonal_mam,region_30
16,2018,27820388.144548025,Cem_Total,seasonal_mam,region_30
17,2019,56727963.23693519,Cem_Total,seasonal_mam,region_30
18,2020,68237559.6216097,Cem_Total,seasonal_mam,region_30
