year,sum,variable,timescale,region
2001,1.7320000000000002,BA_Forest_NonForest,yearly,NWN
2002,28.891999999999996,BA_Forest_NonForest,yearly,NWN
2003,16.549999999999997,BA_Forest_NonForest,yearly,NWN
2004,53.09999999999999,BA_Forest_NonForest,yearly,NWN
2005,21.314,BA_Forest_NonForest,yearly,NWN
2006,27.032999999999998,BA_Forest_NonForest,yearly,NWN
2007,8.283999999999999,BA_Forest_NonForest,yearly,NWN
2008,7.043,BA_Forest_NonForest,yearly,NWN
2009,25.547000000000004,BA_Forest_NonForest,yearly,NWN
2010,24.087,BA_Forest_NonForest,yearly,NWN
2011,15.545,BA_Forest_NonForest,yearly,NWN
2012,23.407999999999998,BA_Forest_NonForest,yearly,NWN
2013,25.135,BA_Forest_NonForest,yearly,NWN
2014,48.001,BA_Forest_NonForest,yearly,NWN
2015,119.22799999999998,BA_Forest_NonForest,yearly,NWN
2016,22.896,BA_Forest_NonForest,yearly,NWN
2017,51.346000000000004,BA_Forest_NonForest,yearly,NWN
2018,46.062,BA_Forest_NonForest,yearly,NWN
2019,41.189,BA_Forest_NonForest,yearly,NWN
2020,2.9539999999999997,BA_Forest_NonForest,yearly,NWN
2021,48.044,BA_Forest_NonForest,yearly,NWN
2022,49.299,BA_Forest_NonForest,yearly,NWN
2023,102.75999999999999,BA_Forest_NonForest,yearly,NWN
