,year,sum,variable,timescale,region
0,2002,245071.69509713,Cem_Forest_NonForest,seasonal_mam,region_03
1,2003,197231.19846553679,Cem_Forest_NonForest,seasonal_mam,region_03
2,2004,0.0,Cem_Forest_NonForest,seasonal_mam,region_03
3,2005,224489.88760397333,Cem_Forest_NonForest,seasonal_mam,region_03
4,2006,1014773.8107927745,Cem_Forest_NonForest,seasonal_mam,region_03
5,2007,1005457.6290854234,Cem_Forest_NonForest,seasonal_mam,region_03
6,2008,1475113.228491624,Cem_Forest_NonForest,seasonal_mam,region_03
7,2009,0.0,Cem_Forest_NonForest,seasonal_mam,region_03
8,2010,3442230.440422792,Cem_Forest_NonForest,seasonal_mam,region_03
9,2011,25817.937438393248,Cem_Forest_NonForest,seasonal_mam,region_03
10,2012,1989006.9804270542,Cem_Forest_NonForest,seasonal_mam,region_03
11,2013,840105.2204835956,Cem_Forest_NonForest,seasonal_mam,region_03
12,2014,853085.0414606695,Cem_Forest_NonForest,seasonal_mam,region_03
13,2015,698482.3658495753,Cem_Forest_NonForest,seasonal_mam,region_03
14,2016,5538626.129512228,Cem_Forest_NonForest,seasonal_mam,region_03
15,2017,14328.082843816148,Cem_Forest_NonForest,seasonal_mam,region_03
16,2018,3270074.0833159704,Cem_Forest_NonForest,seasonal_mam,region_03
17,2019,213595.03142654253,Cem_Forest_NonForest,seasonal_mam,region_03
18,2020,75337.02498383098,Cem_Forest_NonForest,seasonal_mam,region_03
