,year,sum,variable,timescale,region
0,2000,13931.0,BA_Total,yearly_jj,region_36
1,2001,36869.0,BA_Total,yearly_jj,region_36
2,2002,82707.0,BA_Total,yearly_jj,region_36
3,2003,156229.0,BA_Total,yearly_jj,region_36
4,2004,140764.0,BA_Total,yearly_jj,region_36
5,2005,138421.0,BA_Total,yearly_jj,region_36
6,2006,284255.0,BA_Total,yearly_jj,region_36
7,2007,181023.0,BA_Total,yearly_jj,region_36
8,2008,137501.0,BA_Total,yearly_jj,region_36
9,2009,142452.0,BA_Total,yearly_jj,region_36
10,2010,181546.0,BA_Total,yearly_jj,region_36
11,2011,173365.0,BA_Total,yearly_jj,region_36
12,2012,233227.0,BA_Total,yearly_jj,region_36
13,2013,160677.0,BA_Total,yearly_jj,region_36
14,2014,130034.0,BA_Total,yearly_jj,region_36
15,2015,113845.0,BA_Total,yearly_jj,region_36
16,2016,55845.0,BA_Total,yearly_jj,region_36
17,2017,53363.0,BA_Total,yearly_jj,region_36
18,2018,69759.0,BA_Total,yearly_jj,region_36
19,2019,104542.0,BA_Total,yearly_jj,region_36
20,2020,74580.0,BA_Total,yearly_jj,region_36
21,2021,51541.0,BA_Total,yearly_jj,region_36
22,2022,122199.0,BA_Total,yearly_jj,region_36
23,2023,2220.0,BA_Total,yearly_jj,region_36
