,year,sum,variable,timescale,region
0,2002,1028287352.8829691,Cem_Total,seasonal_jja,region_03
1,2003,503571500.21144915,Cem_Total,seasonal_jja,region_03
2,2004,58424730.71034791,Cem_Total,seasonal_jja,region_03
3,2005,480675507.75750345,Cem_Total,seasonal_jja,region_03
4,2006,220872067.52976573,Cem_Total,seasonal_jja,region_03
5,2007,357502799.77250963,Cem_Total,seasonal_jja,region_03
6,2008,285417853.8150017,Cem_Total,seasonal_jja,region_03
7,2009,96354911.98554042,Cem_Total,seasonal_jja,region_03
8,2010,534258493.8931067,Cem_Total,seasonal_jja,region_03
9,2011,209772928.1053957,Cem_Total,seasonal_jja,region_03
10,2012,278933360.21967983,Cem_Total,seasonal_jja,region_03
11,2013,1831005048.2268639,Cem_Total,seasonal_jja,region_03
12,2014,95159272.23735325,Cem_Total,seasonal_jja,region_03
13,2015,146284152.1505405,Cem_Total,seasonal_jja,region_03
14,2016,23686922.349332333,Cem_Total,seasonal_jja,region_03
15,2017,228212052.7420459,Cem_Total,seasonal_jja,region_03
16,2018,137401444.53847295,Cem_Total,seasonal_jja,region_03
17,2019,91574966.36541572,Cem_Total,seasonal_jja,region_03
18,2020,6065615.418689796,Cem_Total,seasonal_jja,region_03
