year,sum,variable,timescale,region
2002,1.045352245405015,Cem_Forest_NonForest,yearly,ENA
2003,1.2392485476993427,Cem_Forest_NonForest,yearly,ENA
2004,1.7205896950187682,Cem_Forest_NonForest,yearly,ENA
2005,2.1739018182277436,Cem_Forest_NonForest,yearly,ENA
2006,2.6414307511022,Cem_Forest_NonForest,yearly,ENA
2007,5.384113303891093,Cem_Forest_NonForest,yearly,ENA
2008,2.175443040650589,Cem_Forest_NonForest,yearly,ENA
2009,1.7481938916597313,Cem_Forest_NonForest,yearly,ENA
2010,3.9765870187288734,Cem_Forest_NonForest,yearly,ENA
2011,3.197491428227133,Cem_Forest_NonForest,yearly,ENA
2012,2.2760853194351918,Cem_Forest_NonForest,yearly,ENA
2013,1.9971257846638057,Cem_Forest_NonForest,yearly,ENA
2014,1.2784763350810038,Cem_Forest_NonForest,yearly,ENA
2015,1.4120177743076021,Cem_Forest_NonForest,yearly,ENA
2016,1.7152576888626985,Cem_Forest_NonForest,yearly,ENA
2017,3.3682824460265466,Cem_Forest_NonForest,yearly,ENA
2018,3.062753822419986,Cem_Forest_NonForest,yearly,ENA
2019,1.498742550970278,Cem_Forest_NonForest,yearly,ENA
2020,1.8627453925198858,Cem_Forest_NonForest,yearly,ENA
