,year,sum,variable,timescale,region
0,2002,4752672.895080734,Cem_Forest_NonForest,seasonal_mam,region_26
1,2003,5039624.95735676,Cem_Forest_NonForest,seasonal_mam,region_26
2,2004,1558932.8474554364,Cem_Forest_NonForest,seasonal_mam,region_26
3,2005,11839289.718994822,Cem_Forest_NonForest,seasonal_mam,region_26
4,2006,1462120.793983913,Cem_Forest_NonForest,seasonal_mam,region_26
5,2007,2403026.8888591565,Cem_Forest_NonForest,seasonal_mam,region_26
6,2008,2027518.5515808887,Cem_Forest_NonForest,seasonal_mam,region_26
7,2009,1314485.2628363715,Cem_Forest_NonForest,seasonal_mam,region_26
8,2010,926024.8099386506,Cem_Forest_NonForest,seasonal_mam,region_26
9,2011,1670282.30959312,Cem_Forest_NonForest,seasonal_mam,region_26
10,2012,6324070.035906568,Cem_Forest_NonForest,seasonal_mam,region_26
11,2013,3252675.5611827304,Cem_Forest_NonForest,seasonal_mam,region_26
12,2014,278395.7158955035,Cem_Forest_NonForest,seasonal_mam,region_26
13,2015,1397893.7213151031,Cem_Forest_NonForest,seasonal_mam,region_26
14,2016,1243154.6137881535,Cem_Forest_NonForest,seasonal_mam,region_26
15,2017,686438.6188122812,Cem_Forest_NonForest,seasonal_mam,region_26
16,2018,505239.08660908975,Cem_Forest_NonForest,seasonal_mam,region_26
17,2019,4467005.672614103,Cem_Forest_NonForest,seasonal_mam,region_26
18,2020,1268899.1452140391,Cem_Forest_NonForest,seasonal_mam,region_26
