,year,sum,variable,timescale,region
0,2002,37345930.45995864,Cem_Forest_NonForest,seasonal_djf,region_43
1,2003,207278551.07953936,Cem_Forest_NonForest,seasonal_djf,region_43
2,2004,38039533.7381176,Cem_Forest_NonForest,seasonal_djf,region_43
3,2005,12721941.262143767,Cem_Forest_NonForest,seasonal_djf,region_43
4,2006,192519027.42209065,Cem_Forest_NonForest,seasonal_djf,region_43
5,2007,63544922.01597596,Cem_Forest_NonForest,seasonal_djf,region_43
6,2008,7295750.190314987,Cem_Forest_NonForest,seasonal_djf,region_43
7,2009,68634032.37115136,Cem_Forest_NonForest,seasonal_djf,region_43
8,2010,5405442.183090957,Cem_Forest_NonForest,seasonal_djf,region_43
9,2011,8824158.967419868,Cem_Forest_NonForest,seasonal_djf,region_43
10,2012,16560106.937174425,Cem_Forest_NonForest,seasonal_djf,region_43
11,2013,47263576.349622816,Cem_Forest_NonForest,seasonal_djf,region_43
12,2014,54726717.735257916,Cem_Forest_NonForest,seasonal_djf,region_43
13,2015,50405508.835648306,Cem_Forest_NonForest,seasonal_djf,region_43
14,2016,64671992.3147379,Cem_Forest_NonForest,seasonal_djf,region_43
15,2017,6760743.1714229835,Cem_Forest_NonForest,seasonal_djf,region_43
16,2018,5931810.748859914,Cem_Forest_NonForest,seasonal_djf,region_43
17,2019,496546634.5587975,Cem_Forest_NonForest,seasonal_djf,region_43
18,2020,964412629.1271913,Cem_Forest_NonForest,seasonal_djf,region_43
