,year,sum,variable,timescale,region
0,2001,20.91878669275929,BA_Total,seasonal_djf,region_20
1,2002,16.349804305283755,BA_Total,seasonal_djf,region_20
2,2003,5.072407045009784,BA_Total,seasonal_djf,region_20
3,2004,14.008317025440313,BA_Total,seasonal_djf,region_20
4,2005,28.094911937377695,BA_Total,seasonal_djf,region_20
5,2006,15.604207436399214,BA_Total,seasonal_djf,region_20
6,2007,17.427103718199607,BA_Total,seasonal_djf,region_20
7,2008,41.201565557729936,BA_Total,seasonal_djf,region_20
8,2009,7.435420743639922,BA_Total,seasonal_djf,region_20
9,2010,4.413405088062622,BA_Total,seasonal_djf,region_20
10,2011,29.87915851272016,BA_Total,seasonal_djf,region_20
11,2012,40.263698630136986,BA_Total,seasonal_djf,region_20
12,2013,18.95303326810176,BA_Total,seasonal_djf,region_20
13,2014,9.480430528375734,BA_Total,seasonal_djf,region_20
14,2015,19.95450097847358,BA_Total,seasonal_djf,region_20
15,2016,19.290117416829744,BA_Total,seasonal_djf,region_20
16,2017,29.297945205479454,BA_Total,seasonal_djf,region_20
17,2018,1.540606653620352,BA_Total,seasonal_djf,region_20
18,2019,59.45499021526419,BA_Total,seasonal_djf,region_20
19,2020,13.302837573385519,BA_Total,seasonal_djf,region_20
20,2021,26.117906066536207,BA_Total,seasonal_djf,region_20
21,2022,18.02054794520548,BA_Total,seasonal_djf,region_20
22,2023,19.928571428571427,BA_Total,seasonal_djf,region_20
