year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,17.007,2.1610000000000005,5.025,114.917,317.95300000000003,170.70999999999995,136.284,450.499,595.9540000000001,408.82900000000006,416.93399999999997,140.14800000000002,BA_Total,monthly,NAU
2002,35.543,12.588999999999999,26.723999999999997,102.657,186.573,109.026,116.07300000000001,171.495,173.468,494.5100000000001,211.85800000000003,171.887,BA_Total,monthly,NAU
2003,20.871999999999996,1.6709999999999998,5.390000000000001,32.16,150.328,102.27799999999999,71.747,59.794000000000004,131.313,300.75,285.117,29.035999999999994,BA_Total,monthly,NAU
2004,4.305,0.263,2.555,36.867999999999995,40.404999999999994,115.52099999999999,143.45499999999998,170.05,408.429,879.7280000000001,582.0780000000001,130.827,BA_Total,monthly,NAU
2005,6.170000000000001,6.487,6.536999999999999,71.17599999999999,174.69600000000003,78.478,88.29400000000001,104.94,134.142,218.948,155.51800000000003,53.355999999999995,BA_Total,monthly,NAU
2006,1.904,2.0989999999999998,0.872,11.232999999999997,68.888,75.89399999999999,84.72199999999998,246.413,357.264,266.487,601.451,187.318,BA_Total,monthly,NAU
2007,5.292000000000001,8.336,7.6579999999999995,34.14499999999999,89.82999999999998,103.301,109.603,199.269,511.845,473.306,328.384,68.338,BA_Total,monthly,NAU
2008,16.152,1.2839999999999998,4.340000000000001,80.66199999999999,177.252,67.729,85.12199999999999,137.297,115.67499999999998,344.068,214.01199999999997,14.635999999999996,BA_Total,monthly,NAU
2009,0.67,0.7560000000000001,8.076,106.50399999999999,149.12499999999994,79.968,82.764,93.12800000000001,137.11499999999998,389.213,398.26399999999995,178.68099999999998,BA_Total,monthly,NAU
2010,6.206,3.384,5.533,31.307999999999996,72.12400000000001,88.672,101.664,115.406,67.66199999999998,103.54699999999998,121.249,17.477999999999998,BA_Total,monthly,NAU
2011,2.6820000000000004,0.49300000000000005,1.7240000000000002,60.32699999999999,198.57200000000006,137.45100000000002,126.246,282.726,552.227,487.023,198.05399999999997,98.211,BA_Total,monthly,NAU
2012,56.10699999999999,32.016999999999996,7.476000000000001,128.316,220.36300000000003,177.31099999999998,151.69899999999998,226.63999999999993,359.648,444.006,456.947,173.77100000000002,BA_Total,monthly,NAU
2013,40.453999999999986,9.636000000000001,12.132,84.317,61.230000000000004,82.868,94.705,112.649,131.53499999999997,242.77700000000002,101.042,23.063999999999993,BA_Total,monthly,NAU
2014,9.899,0.548,9.939,37.18799999999999,104.65899999999999,167.37599999999998,110.29099999999998,208.588,307.259,401.04299999999995,281.97499999999997,46.79299999999999,BA_Total,monthly,NAU
2015,6.207999999999999,5.63,42.849999999999994,175.141,229.96,98.90399999999998,100.97200000000002,113.316,153.012,267.625,297.098,24.525999999999993,BA_Total,monthly,NAU
2016,10.514999999999997,6.021999999999999,9.83,93.459,55.95199999999999,76.188,119.59100000000001,91.95799999999998,27.305,162.12599999999998,275.979,42.34799999999999,BA_Total,monthly,NAU
2017,0.163,1.7129999999999999,5.605,35.934999999999995,158.66400000000004,145.979,76.86599999999999,90.51300000000002,309.35600000000005,204.36099999999996,261.983,193.37199999999999,BA_Total,monthly,NAU
2018,15.289000000000001,2.121,32.154999999999994,210.529,271.76599999999996,119.65000000000003,94.173,91.19899999999998,147.90899999999996,228.899,276.614,159.65200000000002,BA_Total,monthly,NAU
2019,15.065999999999997,7.1209999999999996,31.896999999999988,43.626999999999995,89.896,107.44500000000001,121.04099999999998,88.76799999999999,82.60399999999998,135.02500000000003,130.64399999999998,179.698,BA_Total,monthly,NAU
2020,12.116,1.0630000000000002,8.116999999999999,26.40999999999999,84.77799999999996,70.984,115.70599999999999,44.004,40.31,59.15599999999999,100.55100000000002,17.678,BA_Total,monthly,NAU
2021,1.6390000000000002,0.096,1.9540000000000004,47.65299999999999,165.03,65.591,83.647,107.03999999999999,76.16999999999999,249.27599999999998,195.041,98.401,BA_Total,monthly,NAU
2022,12.607999999999997,4.4879999999999995,27.713999999999995,174.867,131.40099999999998,107.48799999999996,95.99600000000001,122.306,86.333,131.481,149.10200000000003,23.072,BA_Total,monthly,NAU
2023,1.2140000000000002,1.8050000000000002,45.62599999999999,66.687,179.48599999999996,90.43099999999998,,,,,,,BA_Total,monthly,NAU
