,year,sum,variable,timescale,region
0,2000,829.0,BA_Forest_NonForest,yearly_jj,region_19
1,2001,1562.0,BA_Forest_NonForest,yearly_jj,region_19
2,2002,5569.0,BA_Forest_NonForest,yearly_jj,region_19
3,2003,3725.0,BA_Forest_NonForest,yearly_jj,region_19
4,2004,2052.0,BA_Forest_NonForest,yearly_jj,region_19
5,2005,4713.0,BA_Forest_NonForest,yearly_jj,region_19
6,2006,1676.0,BA_Forest_NonForest,yearly_jj,region_19
7,2007,7976.0,BA_Forest_NonForest,yearly_jj,region_19
8,2008,7458.0,BA_Forest_NonForest,yearly_jj,region_19
9,2009,2130.0,BA_Forest_NonForest,yearly_jj,region_19
10,2010,23701.0,BA_Forest_NonForest,yearly_jj,region_19
11,2011,4010.0,BA_Forest_NonForest,yearly_jj,region_19
12,2012,1429.0,BA_Forest_NonForest,yearly_jj,region_19
13,2013,1355.0,BA_Forest_NonForest,yearly_jj,region_19
14,2014,1771.0,BA_Forest_NonForest,yearly_jj,region_19
15,2015,1840.0,BA_Forest_NonForest,yearly_jj,region_19
16,2016,1175.0,BA_Forest_NonForest,yearly_jj,region_19
17,2017,1353.0,BA_Forest_NonForest,yearly_jj,region_19
18,2018,1613.0,BA_Forest_NonForest,yearly_jj,region_19
19,2019,1151.0,BA_Forest_NonForest,yearly_jj,region_19
20,2020,5566.0,BA_Forest_NonForest,yearly_jj,region_19
21,2021,4956.0,BA_Forest_NonForest,yearly_jj,region_19
22,2022,5547.0,BA_Forest_NonForest,yearly_jj,region_19
23,2023,3.0,BA_Forest_NonForest,yearly_jj,region_19
