,year,sum,variable,timescale,region
0,2001,10.057935735150924,BA_Forest_NonForest,seasonal_jja,region_28
1,2002,6.8544303797468356,BA_Forest_NonForest,seasonal_jja,region_28
2,2003,5.351509250243428,BA_Forest_NonForest,seasonal_jja,region_28
3,2004,2.4109055501460563,BA_Forest_NonForest,seasonal_jja,region_28
4,2005,5.107108081791625,BA_Forest_NonForest,seasonal_jja,region_28
5,2006,5.3889970788704975,BA_Forest_NonForest,seasonal_jja,region_28
6,2007,5.493670886075949,BA_Forest_NonForest,seasonal_jja,region_28
7,2008,2.0671859785783835,BA_Forest_NonForest,seasonal_jja,region_28
8,2009,3.3213242453748784,BA_Forest_NonForest,seasonal_jja,region_28
9,2010,4.617332035053554,BA_Forest_NonForest,seasonal_jja,region_28
10,2011,4.777994157740994,BA_Forest_NonForest,seasonal_jja,region_28
11,2012,3.5798442064264844,BA_Forest_NonForest,seasonal_jja,region_28
12,2013,21.158227848101273,BA_Forest_NonForest,seasonal_jja,region_28
13,2014,1.9712755598831546,BA_Forest_NonForest,seasonal_jja,region_28
14,2015,4.091041869522882,BA_Forest_NonForest,seasonal_jja,region_28
15,2016,12.498052580331061,BA_Forest_NonForest,seasonal_jja,region_28
16,2017,3.770691333982473,BA_Forest_NonForest,seasonal_jja,region_28
17,2018,11.611976630963973,BA_Forest_NonForest,seasonal_jja,region_28
18,2019,4.226874391431354,BA_Forest_NonForest,seasonal_jja,region_28
19,2020,5.4853943524829605,BA_Forest_NonForest,seasonal_jja,region_28
20,2021,5.210808179162609,BA_Forest_NonForest,seasonal_jja,region_28
21,2022,5.79552093476144,BA_Forest_NonForest,seasonal_jja,region_28
22,2023,0.569620253164557,BA_Forest_NonForest,seasonal_jja,region_28
