,year,sum,variable,timescale,region
0,2001,53.62807183364838,BA_Forest_NonForest,seasonal_mam,region_39
1,2002,361.07986767485835,BA_Forest_NonForest,seasonal_mam,region_39
2,2003,304.1195652173913,BA_Forest_NonForest,seasonal_mam,region_39
3,2004,821.4404536862006,BA_Forest_NonForest,seasonal_mam,region_39
4,2005,663.2660680529301,BA_Forest_NonForest,seasonal_mam,region_39
5,2006,293.179111531191,BA_Forest_NonForest,seasonal_mam,region_39
6,2007,918.2722117202268,BA_Forest_NonForest,seasonal_mam,region_39
7,2008,517.4702268431002,BA_Forest_NonForest,seasonal_mam,region_39
8,2009,445.7585066162571,BA_Forest_NonForest,seasonal_mam,region_39
9,2010,763.8251417769375,BA_Forest_NonForest,seasonal_mam,region_39
10,2011,237.0486767485823,BA_Forest_NonForest,seasonal_mam,region_39
11,2012,477.30198487712676,BA_Forest_NonForest,seasonal_mam,region_39
12,2013,431.09073724007555,BA_Forest_NonForest,seasonal_mam,region_39
13,2014,795.2055765595464,BA_Forest_NonForest,seasonal_mam,region_39
14,2015,747.9948015122872,BA_Forest_NonForest,seasonal_mam,region_39
15,2016,612.5004725897921,BA_Forest_NonForest,seasonal_mam,region_39
16,2017,462.43005671077503,BA_Forest_NonForest,seasonal_mam,region_39
17,2018,314.77599243856343,BA_Forest_NonForest,seasonal_mam,region_39
18,2019,363.9144612476372,BA_Forest_NonForest,seasonal_mam,region_39
19,2020,705.8015122873346,BA_Forest_NonForest,seasonal_mam,region_39
20,2021,380.0562381852552,BA_Forest_NonForest,seasonal_mam,region_39
21,2022,115.38941398865781,BA_Forest_NonForest,seasonal_mam,region_39
22,2023,573.4569943289224,BA_Forest_NonForest,seasonal_mam,region_39
