year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,seasonal_djf,NAU
2002,0.034,BA_Forest_NonForest,seasonal_djf,NAU
2003,1.3120000000000003,BA_Forest_NonForest,seasonal_djf,NAU
2004,0.21700000000000003,BA_Forest_NonForest,seasonal_djf,NAU
2005,0.11299999999999999,BA_Forest_NonForest,seasonal_djf,NAU
2006,0.6240000000000001,BA_Forest_NonForest,seasonal_djf,NAU
2007,0.398,BA_Forest_NonForest,seasonal_djf,NAU
2008,0.7360000000000002,BA_Forest_NonForest,seasonal_djf,NAU
2009,0.10300000000000001,BA_Forest_NonForest,seasonal_djf,NAU
2010,0.41700000000000004,BA_Forest_NonForest,seasonal_djf,NAU
2011,0.008,BA_Forest_NonForest,seasonal_djf,NAU
2012,0.066,BA_Forest_NonForest,seasonal_djf,NAU
2013,2.329,BA_Forest_NonForest,seasonal_djf,NAU
2014,0.253,BA_Forest_NonForest,seasonal_djf,NAU
2015,0.531,BA_Forest_NonForest,seasonal_djf,NAU
2016,0.49400000000000005,BA_Forest_NonForest,seasonal_djf,NAU
2017,0.632,BA_Forest_NonForest,seasonal_djf,NAU
2018,0.20500000000000002,BA_Forest_NonForest,seasonal_djf,NAU
2019,0.32400000000000007,BA_Forest_NonForest,seasonal_djf,NAU
2020,1.401,BA_Forest_NonForest,seasonal_djf,NAU
2021,0.165,BA_Forest_NonForest,seasonal_djf,NAU
2022,0.325,BA_Forest_NonForest,seasonal_djf,NAU
2023,0.14700000000000002,BA_Forest_NonForest,seasonal_djf,NAU
