,year,sum,variable,timescale,region
0,2001,0.08553875236294897,BA_Forest_NonForest,seasonal_mam,region_04
1,2002,1.5614366729678637,BA_Forest_NonForest,seasonal_mam,region_04
2,2003,1.757561436672968,BA_Forest_NonForest,seasonal_mam,region_04
3,2004,3.4291115311909257,BA_Forest_NonForest,seasonal_mam,region_04
4,2005,0.7206994328922495,BA_Forest_NonForest,seasonal_mam,region_04
5,2006,4.873345935727788,BA_Forest_NonForest,seasonal_mam,region_04
6,2007,6.1895085066162565,BA_Forest_NonForest,seasonal_mam,region_04
7,2008,4.731096408317579,BA_Forest_NonForest,seasonal_mam,region_04
8,2009,8.179584120982986,BA_Forest_NonForest,seasonal_mam,region_04
9,2010,4.011814744801512,BA_Forest_NonForest,seasonal_mam,region_04
10,2011,0.45037807183364836,BA_Forest_NonForest,seasonal_mam,region_04
11,2012,1.3218336483931947,BA_Forest_NonForest,seasonal_mam,region_04
12,2013,1.5907372400756146,BA_Forest_NonForest,seasonal_mam,region_04
13,2014,2.2320415879017013,BA_Forest_NonForest,seasonal_mam,region_04
14,2015,0.7566162570888468,BA_Forest_NonForest,seasonal_mam,region_04
15,2016,6.825614366729679,BA_Forest_NonForest,seasonal_mam,region_04
16,2017,0.6904536862003781,BA_Forest_NonForest,seasonal_mam,region_04
17,2018,3.368620037807183,BA_Forest_NonForest,seasonal_mam,region_04
18,2019,1.027882797731569,BA_Forest_NonForest,seasonal_mam,region_04
19,2020,0.7325141776937618,BA_Forest_NonForest,seasonal_mam,region_04
20,2021,8.195179584120982,BA_Forest_NonForest,seasonal_mam,region_04
21,2022,67.88232514177693,BA_Forest_NonForest,seasonal_mam,region_04
22,2023,3.5907372400756143,BA_Forest_NonForest,seasonal_mam,region_04
