,year,sum,variable,timescale,region
0,2001,97.61538461538463,BA_Total,seasonal_jja,region_39
1,2002,637.9888023369036,BA_Total,seasonal_jja,region_39
2,2003,352.6616358325218,BA_Total,seasonal_jja,region_39
3,2004,758.1528724440116,BA_Total,seasonal_jja,region_39
4,2005,299.9581304771178,BA_Total,seasonal_jja,region_39
5,2006,620.1304771178187,BA_Total,seasonal_jja,region_39
6,2007,169.99123661148977,BA_Total,seasonal_jja,region_39
7,2008,225.65287244401168,BA_Total,seasonal_jja,region_39
8,2009,552.8446932814021,BA_Total,seasonal_jja,region_39
9,2010,152.8281402142162,BA_Total,seasonal_jja,region_39
10,2011,397.31353456669905,BA_Total,seasonal_jja,region_39
11,2012,323.90895813047706,BA_Total,seasonal_jja,region_39
12,2013,334.4863680623174,BA_Total,seasonal_jja,region_39
13,2014,311.7463485881208,BA_Total,seasonal_jja,region_39
14,2015,621.4118792599805,BA_Total,seasonal_jja,region_39
15,2016,205.9444985394353,BA_Total,seasonal_jja,region_39
16,2017,173.2570593962999,BA_Total,seasonal_jja,region_39
17,2018,224.8442064264849,BA_Total,seasonal_jja,region_39
18,2019,358.7999026290166,BA_Total,seasonal_jja,region_39
19,2020,123.61295034079848,BA_Total,seasonal_jja,region_39
20,2021,145.57935735150923,BA_Total,seasonal_jja,region_39
21,2022,103.09785783836416,BA_Total,seasonal_jja,region_39
22,2023,15.23369036027264,BA_Total,seasonal_jja,region_39
