,year,sum,variable,timescale,region
0,2001,256.58121330724066,BA_Forest_NonForest,seasonal_djf,region_39
1,2002,1087.151663405088,BA_Forest_NonForest,seasonal_djf,region_39
2,2003,564.0044031311154,BA_Forest_NonForest,seasonal_djf,region_39
3,2004,257.63307240704495,BA_Forest_NonForest,seasonal_djf,region_39
4,2005,1111.074363992172,BA_Forest_NonForest,seasonal_djf,region_39
5,2006,543.778864970646,BA_Forest_NonForest,seasonal_djf,region_39
6,2007,1342.6046966731901,BA_Forest_NonForest,seasonal_djf,region_39
7,2008,676.1409001956948,BA_Forest_NonForest,seasonal_djf,region_39
8,2009,1255.1497064579255,BA_Forest_NonForest,seasonal_djf,region_39
9,2010,346.3581213307239,BA_Forest_NonForest,seasonal_djf,region_39
10,2011,472.10469667318966,BA_Forest_NonForest,seasonal_djf,region_39
11,2012,530.2172211350294,BA_Forest_NonForest,seasonal_djf,region_39
12,2013,700.4515655577297,BA_Forest_NonForest,seasonal_djf,region_39
13,2014,766.4090019569471,BA_Forest_NonForest,seasonal_djf,region_39
14,2015,1112.0479452054792,BA_Forest_NonForest,seasonal_djf,region_39
15,2016,528.0063600782778,BA_Forest_NonForest,seasonal_djf,region_39
16,2017,523.2676125244618,BA_Forest_NonForest,seasonal_djf,region_39
17,2018,258.8772015655577,BA_Forest_NonForest,seasonal_djf,region_39
18,2019,435.0861056751467,BA_Forest_NonForest,seasonal_djf,region_39
19,2020,496.0954011741683,BA_Forest_NonForest,seasonal_djf,region_39
20,2021,304.9681996086106,BA_Forest_NonForest,seasonal_djf,region_39
21,2022,179.60665362035218,BA_Forest_NonForest,seasonal_djf,region_39
22,2023,423.4055772994128,BA_Forest_NonForest,seasonal_djf,region_39
