,year,sum,variable,timescale,region
0,2000,5119.0,BA_Forest_NonForest,yearly_jj,region_32
1,2001,31073.0,BA_Forest_NonForest,yearly_jj,region_32
2,2002,40727.0,BA_Forest_NonForest,yearly_jj,region_32
3,2003,23400.0,BA_Forest_NonForest,yearly_jj,region_32
4,2004,15154.0,BA_Forest_NonForest,yearly_jj,region_32
5,2005,34992.0,BA_Forest_NonForest,yearly_jj,region_32
6,2006,18896.0,BA_Forest_NonForest,yearly_jj,region_32
7,2007,61861.0,BA_Forest_NonForest,yearly_jj,region_32
8,2008,71097.0,BA_Forest_NonForest,yearly_jj,region_32
9,2009,11852.0,BA_Forest_NonForest,yearly_jj,region_32
10,2010,22329.0,BA_Forest_NonForest,yearly_jj,region_32
11,2011,31858.0,BA_Forest_NonForest,yearly_jj,region_32
12,2012,107349.0,BA_Forest_NonForest,yearly_jj,region_32
13,2013,16469.0,BA_Forest_NonForest,yearly_jj,region_32
14,2014,11170.0,BA_Forest_NonForest,yearly_jj,region_32
15,2015,27344.0,BA_Forest_NonForest,yearly_jj,region_32
16,2016,26835.0,BA_Forest_NonForest,yearly_jj,region_32
17,2017,60186.0,BA_Forest_NonForest,yearly_jj,region_32
18,2018,56613.0,BA_Forest_NonForest,yearly_jj,region_32
19,2019,16155.0,BA_Forest_NonForest,yearly_jj,region_32
20,2020,55401.0,BA_Forest_NonForest,yearly_jj,region_32
21,2021,39790.0,BA_Forest_NonForest,yearly_jj,region_32
22,2022,49177.0,BA_Forest_NonForest,yearly_jj,region_32
23,2023,668.0,BA_Forest_NonForest,yearly_jj,region_32
