,fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
0,theil-sen,2001-01-01,2023-01-01,0.0,0.0,,,BA_Forest_NonForest,seasonal_jja,region_41
1,ltr_fit,2001-01-01,2023-01-01,,,,,BA_Forest_NonForest,seasonal_jja,region_41
2,ltr_segment,2001-01-01,2023-01-01,0.0,0.0,,,BA_Forest_NonForest,seasonal_jja,region_41
3,ltr_3_segment,2001-01-01,2023-01-01,,,,,BA_Forest_NonForest,seasonal_jja,region_41
