,year,sum,variable,timescale,region
0,2000,22221.0,BA_Forest_NonForest,yearly_jj,region_22
1,2001,23343.0,BA_Forest_NonForest,yearly_jj,region_22
2,2002,31477.0,BA_Forest_NonForest,yearly_jj,region_22
3,2003,30570.0,BA_Forest_NonForest,yearly_jj,region_22
4,2004,16785.0,BA_Forest_NonForest,yearly_jj,region_22
5,2005,46197.0,BA_Forest_NonForest,yearly_jj,region_22
6,2006,33514.0,BA_Forest_NonForest,yearly_jj,region_22
7,2007,14779.0,BA_Forest_NonForest,yearly_jj,region_22
8,2008,52922.0,BA_Forest_NonForest,yearly_jj,region_22
9,2009,10789.0,BA_Forest_NonForest,yearly_jj,region_22
10,2010,7475.0,BA_Forest_NonForest,yearly_jj,region_22
11,2011,20822.0,BA_Forest_NonForest,yearly_jj,region_22
12,2012,30512.0,BA_Forest_NonForest,yearly_jj,region_22
13,2013,38261.0,BA_Forest_NonForest,yearly_jj,region_22
14,2014,66464.0,BA_Forest_NonForest,yearly_jj,region_22
15,2015,13730.0,BA_Forest_NonForest,yearly_jj,region_22
16,2016,5994.0,BA_Forest_NonForest,yearly_jj,region_22
17,2017,22783.0,BA_Forest_NonForest,yearly_jj,region_22
18,2018,26066.0,BA_Forest_NonForest,yearly_jj,region_22
19,2019,20962.0,BA_Forest_NonForest,yearly_jj,region_22
20,2020,9052.0,BA_Forest_NonForest,yearly_jj,region_22
21,2021,15125.0,BA_Forest_NonForest,yearly_jj,region_22
22,2022,8732.0,BA_Forest_NonForest,yearly_jj,region_22
23,2023,22.0,BA_Forest_NonForest,yearly_jj,region_22
