year,sum,variable,timescale,region
2002,44.74587767842554,Cem_Total,seasonal_son,NAU
2003,39.13471839592829,Cem_Total,seasonal_son,NAU
2004,103.43646470200278,Cem_Total,seasonal_son,NAU
2005,29.805430353648383,Cem_Total,seasonal_son,NAU
2006,66.09303315486116,Cem_Total,seasonal_son,NAU
2007,70.5352061424605,Cem_Total,seasonal_son,NAU
2008,36.41837325620662,Cem_Total,seasonal_son,NAU
2009,54.00900243142134,Cem_Total,seasonal_son,NAU
2010,15.910986059674052,Cem_Total,seasonal_son,NAU
2011,68.42287829344332,Cem_Total,seasonal_son,NAU
2012,71.05190399518864,Cem_Total,seasonal_son,NAU
2013,26.998613727971488,Cem_Total,seasonal_son,NAU
2014,54.882334354409366,Cem_Total,seasonal_son,NAU
2015,40.42164467938852,Cem_Total,seasonal_son,NAU
2016,26.22181485172699,Cem_Total,seasonal_son,NAU
2017,42.038478705500225,Cem_Total,seasonal_son,NAU
2018,40.4703791657423,Cem_Total,seasonal_son,NAU
2019,21.32722920354886,Cem_Total,seasonal_son,NAU
2020,11.851152621492158,Cem_Total,seasonal_son,NAU
