year,sum,variable,timescale,region
2002,13.734238591752174,Cem_Forest_NonForest,yearly,NEN
2003,9.080538101005422,Cem_Forest_NonForest,yearly,NEN
2004,1.0027037818452171,Cem_Forest_NonForest,yearly,NEN
2005,3.873473077184359,Cem_Forest_NonForest,yearly,NEN
2006,7.441158538460713,Cem_Forest_NonForest,yearly,NEN
2007,5.43948439607437,Cem_Forest_NonForest,yearly,NEN
2008,4.277505232347111,Cem_Forest_NonForest,yearly,NEN
2009,2.0281152585321682,Cem_Forest_NonForest,yearly,NEN
2010,14.831996588476333,Cem_Forest_NonForest,yearly,NEN
2011,8.943864608074247,Cem_Forest_NonForest,yearly,NEN
2012,6.845047254886664,Cem_Forest_NonForest,yearly,NEN
2013,42.337239597368374,Cem_Forest_NonForest,yearly,NEN
2014,2.1728496958667445,Cem_Forest_NonForest,yearly,NEN
2015,6.7578820891734885,Cem_Forest_NonForest,yearly,NEN
2016,0.5327337194359603,Cem_Forest_NonForest,yearly,NEN
2017,12.108754980698677,Cem_Forest_NonForest,yearly,NEN
2018,4.74765650345028,Cem_Forest_NonForest,yearly,NEN
2019,3.8045118108102867,Cem_Forest_NonForest,yearly,NEN
2020,0.23663286911542322,Cem_Forest_NonForest,yearly,NEN
