,year,sum,variable,timescale,region
0,2002,48867816.020296305,Cem_Total,seasonal_mam,region_07
1,2003,54588576.218577586,Cem_Total,seasonal_mam,region_07
2,2004,32861797.144129846,Cem_Total,seasonal_mam,region_07
3,2005,96580506.44315782,Cem_Total,seasonal_mam,region_07
4,2006,61312632.184773296,Cem_Total,seasonal_mam,region_07
5,2007,53207032.37929083,Cem_Total,seasonal_mam,region_07
6,2008,85546080.07970452,Cem_Total,seasonal_mam,region_07
7,2009,49682484.49619995,Cem_Total,seasonal_mam,region_07
8,2010,20481922.017444395,Cem_Total,seasonal_mam,region_07
9,2011,207792019.26834232,Cem_Total,seasonal_mam,region_07
10,2012,86918556.42852743,Cem_Total,seasonal_mam,region_07
11,2013,72324588.85773775,Cem_Total,seasonal_mam,region_07
12,2014,14267261.262268957,Cem_Total,seasonal_mam,region_07
13,2015,13129296.344150644,Cem_Total,seasonal_mam,region_07
14,2016,42343122.7695996,Cem_Total,seasonal_mam,region_07
15,2017,69607264.48233719,Cem_Total,seasonal_mam,region_07
16,2018,61142422.93101071,Cem_Total,seasonal_mam,region_07
17,2019,69943134.93827474,Cem_Total,seasonal_mam,region_07
18,2020,36020271.87521228,Cem_Total,seasonal_mam,region_07
