,year,sum,variable,timescale,region
0,2002,2433053.1679527224,Cem_Total,seasonal_mam,region_42
1,2003,1142224.082007142,Cem_Total,seasonal_mam,region_42
2,2004,5874763.600114142,Cem_Total,seasonal_mam,region_42
3,2005,8987803.346808275,Cem_Total,seasonal_mam,region_42
4,2006,14531779.73103203,Cem_Total,seasonal_mam,region_42
5,2007,1356236.2520510657,Cem_Total,seasonal_mam,region_42
6,2008,1849397.1848307883,Cem_Total,seasonal_mam,region_42
7,2009,3766550.805198165,Cem_Total,seasonal_mam,region_42
8,2010,2544882.5717243645,Cem_Total,seasonal_mam,region_42
9,2011,16931415.510624,Cem_Total,seasonal_mam,region_42
10,2012,7616906.759971486,Cem_Total,seasonal_mam,region_42
11,2013,5873615.404559156,Cem_Total,seasonal_mam,region_42
12,2014,4250414.1110995095,Cem_Total,seasonal_mam,region_42
13,2015,11716058.705584344,Cem_Total,seasonal_mam,region_42
14,2016,12636058.279867765,Cem_Total,seasonal_mam,region_42
15,2017,21075770.607414026,Cem_Total,seasonal_mam,region_42
16,2018,6792289.181695562,Cem_Total,seasonal_mam,region_42
17,2019,6428238.458587762,Cem_Total,seasonal_mam,region_42
18,2020,2231452.8339152858,Cem_Total,seasonal_mam,region_42
