,year,sum,variable,timescale,region
0,2002,6183533.378154379,Cem_Total,seasonal_mam,region_12
1,2003,7820243.951687808,Cem_Total,seasonal_mam,region_12
2,2004,21254145.590728212,Cem_Total,seasonal_mam,region_12
3,2005,7162755.8160963105,Cem_Total,seasonal_mam,region_12
4,2006,4696195.202443126,Cem_Total,seasonal_mam,region_12
5,2007,25779320.404577784,Cem_Total,seasonal_mam,region_12
6,2008,9955524.010405416,Cem_Total,seasonal_mam,region_12
7,2009,12806002.969108697,Cem_Total,seasonal_mam,region_12
8,2010,22765302.944130324,Cem_Total,seasonal_mam,region_12
9,2011,18955629.25861756,Cem_Total,seasonal_mam,region_12
10,2012,25532260.02967166,Cem_Total,seasonal_mam,region_12
11,2013,10678996.078480959,Cem_Total,seasonal_mam,region_12
12,2014,11429452.820883656,Cem_Total,seasonal_mam,region_12
13,2015,9164508.777568059,Cem_Total,seasonal_mam,region_12
14,2016,16450717.654306173,Cem_Total,seasonal_mam,region_12
15,2017,18215321.343148034,Cem_Total,seasonal_mam,region_12
16,2018,13764783.638777051,Cem_Total,seasonal_mam,region_12
17,2019,15941267.376628347,Cem_Total,seasonal_mam,region_12
18,2020,18189534.14774728,Cem_Total,seasonal_mam,region_12
