,year,sum,variable,timescale,region
0,2001,0.3320350535540409,BA_Total,seasonal_jja,region_09
1,2002,1.4722492697176242,BA_Total,seasonal_jja,region_09
2,2003,6.4269717624148,BA_Total,seasonal_jja,region_09
3,2004,6.5890944498539445,BA_Total,seasonal_jja,region_09
4,2005,1.1616358325219085,BA_Total,seasonal_jja,region_09
5,2006,2.0097370983446936,BA_Total,seasonal_jja,region_09
6,2007,1.8670886075949367,BA_Total,seasonal_jja,region_09
7,2008,20.120740019474198,BA_Total,seasonal_jja,region_09
8,2009,1.5696202531645569,BA_Total,seasonal_jja,region_09
9,2010,1.8403115871470304,BA_Total,seasonal_jja,region_09
10,2011,0.810126582278481,BA_Total,seasonal_jja,region_09
11,2012,0.7185978578383642,BA_Total,seasonal_jja,region_09
12,2013,2.704965920155794,BA_Total,seasonal_jja,region_09
13,2014,7.663583252190847,BA_Total,seasonal_jja,region_09
14,2015,14.6952288218111,BA_Total,seasonal_jja,region_09
15,2016,0.5282375851996105,BA_Total,seasonal_jja,region_09
16,2017,1.710321324245375,BA_Total,seasonal_jja,region_09
17,2018,5.13047711781889,BA_Total,seasonal_jja,region_09
18,2019,3.4143135345666993,BA_Total,seasonal_jja,region_09
19,2020,2.034566699123661,BA_Total,seasonal_jja,region_09
20,2021,1.129016553067186,BA_Total,seasonal_jja,region_09
21,2022,0.16601752677702045,BA_Total,seasonal_jja,region_09
22,2023,0.014605647517039922,BA_Total,seasonal_jja,region_09
