,year,sum,variable,timescale,region
0,2002,9948550.637347786,Cem_Total,seasonal_mam,region_19
1,2003,17035119.64032638,Cem_Total,seasonal_mam,region_19
2,2004,20441166.556863617,Cem_Total,seasonal_mam,region_19
3,2005,21993719.34983758,Cem_Total,seasonal_mam,region_19
4,2006,81060175.63981575,Cem_Total,seasonal_mam,region_19
5,2007,23061359.478432007,Cem_Total,seasonal_mam,region_19
6,2008,62725600.80356515,Cem_Total,seasonal_mam,region_19
7,2009,121104350.02654058,Cem_Total,seasonal_mam,region_19
8,2010,24798449.691794965,Cem_Total,seasonal_mam,region_19
9,2011,8091317.107863638,Cem_Total,seasonal_mam,region_19
10,2012,18847456.247122977,Cem_Total,seasonal_mam,region_19
11,2013,9332540.940551993,Cem_Total,seasonal_mam,region_19
12,2014,23204100.606613923,Cem_Total,seasonal_mam,region_19
13,2015,11542814.090555625,Cem_Total,seasonal_mam,region_19
14,2016,6787459.146349554,Cem_Total,seasonal_mam,region_19
15,2017,19547626.31374961,Cem_Total,seasonal_mam,region_19
16,2018,26849004.358180907,Cem_Total,seasonal_mam,region_19
17,2019,30686247.13945464,Cem_Total,seasonal_mam,region_19
18,2020,7639413.503155111,Cem_Total,seasonal_mam,region_19
