,year,sum,variable,timescale,region
0,2001,1363284681.6624463,Cem_Total,yearly_jj,region_13
1,2002,107605301861.49667,Cem_Total,yearly_jj,region_13
2,2003,66932647455.94115,Cem_Total,yearly_jj,region_13
3,2004,130156829378.71805,Cem_Total,yearly_jj,region_13
4,2005,125373791659.88277,Cem_Total,yearly_jj,region_13
5,2006,71892158156.32086,Cem_Total,yearly_jj,region_13
6,2007,160244109205.0005,Cem_Total,yearly_jj,region_13
7,2008,52442454248.537674,Cem_Total,yearly_jj,region_13
8,2009,25583786559.02874,Cem_Total,yearly_jj,region_13
9,2010,187893693118.68393,Cem_Total,yearly_jj,region_13
10,2011,44222503594.30536,Cem_Total,yearly_jj,region_13
11,2012,62946096724.6808,Cem_Total,yearly_jj,region_13
12,2013,23539601459.214268,Cem_Total,yearly_jj,region_13
13,2014,31664613641.013718,Cem_Total,yearly_jj,region_13
14,2015,47398121980.3752,Cem_Total,yearly_jj,region_13
15,2016,67397800755.910194,Cem_Total,yearly_jj,region_13
16,2017,98250294418.41595,Cem_Total,yearly_jj,region_13
17,2018,32119011490.02841,Cem_Total,yearly_jj,region_13
18,2019,137519361496.13284,Cem_Total,yearly_jj,region_13
19,2020,167740137371.273,Cem_Total,yearly_jj,region_13
