,year,sum,variable,timescale,region
0,2002,3968925.8085081587,Cem_Forest_NonForest,seasonal_mam,region_11
1,2003,128494899.8611357,Cem_Forest_NonForest,seasonal_mam,region_11
2,2004,9401308.91542812,Cem_Forest_NonForest,seasonal_mam,region_11
3,2005,31360792.587134823,Cem_Forest_NonForest,seasonal_mam,region_11
4,2006,18140333.176207617,Cem_Forest_NonForest,seasonal_mam,region_11
5,2007,32859922.503133573,Cem_Forest_NonForest,seasonal_mam,region_11
6,2008,22121944.877317596,Cem_Forest_NonForest,seasonal_mam,region_11
7,2009,8822287.450566025,Cem_Forest_NonForest,seasonal_mam,region_11
8,2010,34789345.74550524,Cem_Forest_NonForest,seasonal_mam,region_11
9,2011,2954887.1307682088,Cem_Forest_NonForest,seasonal_mam,region_11
10,2012,3526800.8493738575,Cem_Forest_NonForest,seasonal_mam,region_11
11,2013,20103003.82700492,Cem_Forest_NonForest,seasonal_mam,region_11
12,2014,18771288.733033996,Cem_Forest_NonForest,seasonal_mam,region_11
13,2015,19113100.577238847,Cem_Forest_NonForest,seasonal_mam,region_11
14,2016,57520343.67980943,Cem_Forest_NonForest,seasonal_mam,region_11
15,2017,6223437.941720013,Cem_Forest_NonForest,seasonal_mam,region_11
16,2018,22776276.324693285,Cem_Forest_NonForest,seasonal_mam,region_11
17,2019,138081110.26751137,Cem_Forest_NonForest,seasonal_mam,region_11
18,2020,76951777.81155075,Cem_Forest_NonForest,seasonal_mam,region_11
